Feature,Importance,Importance Percentage,Contribution Range,"Ground Truth Correlation (Y, X)","Prediction Correlation (Y_hat, X)","Total Contribution Correlation (Y_shap, X)","Total Contribution Spearman Correlation (Y_shap, X)","Pure Main Effect Correlation (Y_pure, X)",Feature,Importance,Importance Percentage,Contribution Range,"Ground Truth Correlation (Y, X)","Prediction Correlation (Y_hat, X)","Total Contribution Correlation (Y_shap, X)","Total Contribution Spearman Correlation (Y_shap, X)","Pure Main Effect Correlation (Y_pure, X)"
cat__KSIC중분류_11차_C26000.전자_부품__컴퓨터__영상__음향_및_통신장비_제조업,7.44070207410159e-05,0.1111096999110712,0.0002278282525223767,0.01270269433536517,0.022344724928853726,0.17499550889901075,0.05626425133884776,,indicator__배출권_참여여부,5.800720941304866e-05,0.08662036950781564,0.0001786396546476574,0.014899431027827037,0.0424196568159794,-0.06826908909886172,0.03431414779960193,
cat__KSIC소분류_11차_C21100.기초_의약_물질_제조업,7.344883077992712e-05,0.10967886451443652,0.007330285061481752,0.024141677466290628,0.022215643826528443,0.7212780837312981,0.8889835129768915,,cat__주식업종_QGS16P.기계·장비,5.3544340089355746e-05,0.07995610494837599,0.001864732375368436,-0.018453305228985507,-0.03568609940436399,-0.34188460866824844,-0.2785909348140191,
num__fe_배출권_잠재탄소비용_원__diff1,7.218599170794996e-05,0.10779310603457828,0.00020666889377982394,-0.005204618033006566,0.005547807835793013,0.32670445298638456,0.17388114335402713,,cat__NICS산업분류_N45203.전자장비와_기기__부품,5.113631082115487e-05,0.07636026941159055,0.002938072170926547,-0.001746056974983727,0.014339427562946691,-0.6667994311989572,-0.6342037230742656,
num__소계_거래량_천톤,6.983615281568665e-05,0.1042841643841996,0.00015305140169957713,0.002995267576244638,0.0009646452555460981,0.014562480044156516,0.24029162002235474,,cat__KSIC소분류_11차_C26100.반도체_제조업,4.480220854645024e-05,0.06690175063285768,8.86460996772021e-05,-0.0010521048600637551,0.0008376207764170774,-0.560260556351366,-0.26068425639300224,
missing__missingindicator_기말발행주식수_보통주,4.8062549369804654e-05,0.07177031662143026,0.00016444648589946853,0.025194582705903534,0.023933920663212274,0.8252207403538817,0.22793380686199444,,cat__Trucost산업_Chemicals,4.2373660619268174e-05,0.06327527521801675,9.569286819981454e-05,-0.0036993057410555008,-0.012838739583476595,-0.004152158559278871,0.16415787075283336,
missing__missingindicator_기말시가총액_보통주우선주,4.7270136901484526e-05,0.070587031621117,0.0005015856100474787,0.025194582705903534,0.023933920663212274,0.9418314564934259,0.20595009164181785,,missing__missingindicator_매입채무_연결,4.032284874602094e-05,0.06021286135516799,9.515868055402841e-05,-0.02745263806553276,-0.041305881063420764,-0.1350948144463309,-0.0814479260927264,
missing__missingindicator_지배구조등급,4.524106025665217e-05,0.06755707430178558,0.0001460989316814193,-0.011438439254689988,-0.020608514659850256,0.08607507554137254,0.1793539247160961,,cat__KSIC대분류_11차_N00000.사업시설_관리__사업_지원_및_임대_서비스업(74~76),4.009281977999184e-05,0.059869366223501495,0.0049078264164310595,-0.038308181240938204,-0.06516770659558081,-0.6296933352479783,-0.8382225215024566,
cat__KSIC대분류_11차_J00000.정보통신업(58~63),4.214126587984262e-05,0.06292824735019821,0.00010011402472198081,-0.020589983050519234,-0.041003142051591154,0.2223676295837841,-0.04342043037387485,,num__fe_signed_log1p_기부금_원__diff1,3.3236779136992064e-05,0.049631453042253866,0.0010716345547169522,-0.0003585913766359281,-0.020940903297790664,-0.19858585293636988,-0.18944890660453412,
num__fe_signed_log1p_기부금_원,3.704330734820762e-05,0.05531562374333994,0.0007229968026655885,-0.0008228263065933353,-0.009036817185324283,0.08036883590115866,0.04882134777614705,,cat__KSIC소분류_11차_C29200.특수_목적용_기계_제조업,3.294170998845153e-05,0.04919083542014173,0.0011939161648455076,-0.015715866838258284,-0.039281540220490706,-0.4466677632927584,-0.3050033302001349,
cat__KSIC중분류_11차_J59000.영상ㆍ오디오_기록물_제작_및_배급업,3.661604216928914e-05,0.054677601882777614,0.004342835284010676,0.03275435149961233,0.044386418921074755,0.6809782472711746,0.668822683390087,,cat__주식업종_QGS19P.운송장비·부품,2.947956715022482e-05,0.0440209247319614,0.0005410381459977634,-0.01147308939503652,-0.0025354257400252967,-0.8683843904259578,-0.25609832725899206,
missing__missingindicator_기말종가,3.3215329522612714e-05,0.04959942299733118,0.0011091178290430386,0.025194582705903534,0.023933920663212274,0.8907643929771887,0.21027403393850552,,cat__NICS산업분류_N20106.기계,2.880181521938288e-05,0.04300885876157259,0.0009330123365639146,-0.005774603958850896,-0.005975150007770287,-0.4421745951935348,-0.42758629177824714,
missing__missingindicator_비유동부채계_연결,3.287694572508659e-05,0.04909412495121318,7.102575677892572e-05,0.013539023777099557,0.015904467742333988,0.3795405128458207,0.06588575196598265,,cat__KSIC소분류_11차_C27100.의료용_기기_제조업,2.7649114809795418e-05,0.04128756693559801,0.00300244960678971,-0.02185672052938711,-0.049134323153010626,-0.19146250427115702,0.22466986860053706,
missing__missingindicator_유무형리스자산의증가_연결,3.215582999476906e-05,0.048017305161913826,0.0008001870327089041,0.014001602896786706,0.021741177584145035,0.5025380147218976,0.061213899718534075,,cat__KSIC중분류_11차_C20000.화학_물질_및_화학제품_제조업,2.5138061072415326e-05,0.037537888149344986,5.078446132287082e-05,0.0010889627922834708,-0.0008178788183487736,-0.09305052255518928,-0.12121681700198665,
cat__KSIC소분류_11차_C21300.의료용품_및_기타_의약_관련제품_제조업,3.1680713156360505e-05,0.047307827900056845,0.004733222900395759,-0.030105350457455004,-0.051755634596627534,0.4410276837378434,0.19631873839778669,,cat__주식업종_QGS33P.제약,2.4692199748733572e-05,0.0368720972416743,0.0009849997360147308,-0.01733109401142105,-0.03167833845244675,-0.36608509594558225,-0.35348934403978177,
num__fe_배출권_부족비율__diff1,2.940537470521213e-05,0.043910135451340676,5.9234415058847544e-05,0.001680687622491801,0.0018744137754138869,0.09986436962701285,-0.010173554509759243,,cat__KSIC중분류_11차_J62000.컴퓨터_프로그래밍__시스템_통합_및_관리업,2.2166553466921132e-05,0.03310062786070763,0.0032016110121961343,-0.03407653487403945,-0.04820011829444794,-0.20455273693244105,-0.3248587378067993,
cat__NICS산업분류_N35101.헬스케어_장비와_용품,2.8552076452569156e-05,0.042635931594747614,0.0023892452516247834,-0.012636014179472618,-0.04081269998881272,0.1399116304922857,0.15295798031586977,,num__기말시가총액,2.1672801715699157e-05,0.032363323660613535,4.8408598086871554e-05,-0.010140330368601475,-0.026173807573651408,-0.0757167044493,-0.09906669238755134,
cat__Trucost산업_Biotechnology,2.7324372771445074e-05,0.04080263970601298,0.004790966283074928,-0.019397439771858576,-0.03714197513165406,0.2656080090803391,0.22005601973412733,,cat__NICS산업분류_N30302.개인용품,2.109019270149164e-05,0.03149333166134513,0.005799802992910202,-0.008522458934501055,0.0028990109849753557,-0.5794689920115441,-0.529547682963676,
missing__missingindicator_Scope3협력사간접배출량_tCO2e,2.444313349958481e-05,0.036500174324652565,4.922228017468454e-05,0.03361670922629533,0.050854928720727804,0.4010252034271673,0.005949464194980153,,cat__주식업종_QGS18P.의료·정밀기기,2.099526305281825e-05,0.031351576156666665,0.0016594436467607426,-0.017667226346178722,-0.0330082214753474,-0.674499796082304,-0.7552693458698745,
missing__missingindicator_fe_재고자산비중,2.3158634080893373e-05,0.034582071119801654,0.0001612245722648349,0.01142667102579634,0.008979946267722978,0.4918857093277285,0.10417398674833982,,missing__missingindicator_자산총계_연결,2.0865610308219985e-05,0.03115796972811336,4.190727007784365e-05,0.014062155898961998,0.021533099390918256,-0.009475051479908321,0.20062257637615596,
missing__missingindicator_평균시가총액_보통주우선주,2.2136293141136446e-05,0.03305544105328457,4.288002576593189e-05,0.024325451525091222,0.023211064630516576,0.645675272892058,0.07995683895132058,,cat__KSIC중분류_11차_J58000.출판업,2.0493667625990084e-05,0.03060255923868487,0.0009309877348525281,-0.023910653349541927,-0.0407417681328648,-0.28029556389416105,-0.06805581248167193,
missing__missingindicator_재고자산회전율2,2.2049166949237002e-05,0.03292533820895707,0.0012054989133969077,0.012160865272068501,0.0030541529210099108,0.643137874184817,0.6222684601401195,,missing__missingindicator_변동성,1.583397733149104e-05,0.023644388018493494,7.181354381207824e-05,0.018134090970921356,0.01900544076388052,-0.7211698643189804,-0.16098108336549763,
cat__KSIC세분류_11차_C27190.기타_의료용_기기_제조업,2.084231319511386e-05,0.03112318087055346,0.002800900853634633,-0.01416747806070887,-0.04244571245305241,0.18580940004558635,0.1684924092697366,,cat__Trucost산업_Household_Durables,1.036320424266292e-05,0.015475051978323514,0.0007807893607485761,0.003820579681123049,0.028245553777683754,-0.8209429520111187,-0.9019706695000325,
missing__missingindicator_매출원가_연결,2.0569047357129434e-05,0.030715121456911857,5.408311805204482e-05,0.00697395589238586,-0.0017382950491236272,0.5763583793327509,0.15647455636439606,,num__유동자산계_연결,8.713096538571277e-06,0.013010997242672693,4.619602047468785e-05,0.015154193586079032,0.029518576827077387,-0.0002816939666160213,-0.3816931057611748,
missing__missingindicator_당기순이익지배기업지분_연결,1.9359055035935023e-05,0.02890827739349269,5.351176689376985e-05,0.014581791480520852,0.02174488260567364,0.478649379691401,-0.09046012441698807,,cat__Scope1자료출처_Value_summed_up_from_data_provided_in_Environmental/CSR,7.742974512170805e-06,0.011562344062408227,0.001449801685036414,-0.0121724375392393,-0.010342417788576717,-0.13457338165084107,-0.17058351576695907,
missing__missingindicator_종업원수증가율,1.7905732622063878e-05,0.02673807603787997,0.0019290815947257648,0.029746664088301247,0.026848653639482235,0.6259414680489876,0.6740770409418906,,,,,,,,,,
num__배출권_추가할당량,1.6598214849454657e-05,0.024785600237932772,3.0054503995465354e-05,0.00799609810299067,0.006968649801792776,0.38421316808335226,0.12926815681644507,,,,,,,,,,
missing__missingindicator_fe_자본집약도,1.5167014501651232e-05,0.022648433078525175,7.238137468875128e-05,0.014062155898961998,0.021533099390918256,0.40955397504471025,0.08029050587073625,,,,,,,,,,
cat__KSIC세분류_11차_C21300.의료용품_및_기타_의약_관련제품_제조업,1.2142551358861225e-05,0.018132095925917593,0.00541253562095918,-0.030105350457455004,-0.051755634596627534,0.45608608654347943,0.33511059393431997,,,,,,,,,,
missing__missingindicator_영업이익이자보상비율,9.60303389670695e-06,0.014339913140895175,0.005868520714654248,0.010184645179779928,-0.003425275397017449,0.29813930495600766,0.240465544713435,,,,,,,,,,
cat__KSIC중분류_11차_J63000.정보서비스업,9.28525276420384e-06,0.013865380416453521,0.0014126321841248356,0.0018698130320918952,-0.012323077233475511,0.733885196321224,0.9099383777915763,,,,,,,,,,
cat__Trucost산업_Health_Care_Equipment_and_Supplies,8.678028378913049e-06,0.012958631045810418,0.0007000884584642413,-0.020844719833089734,-0.05559253829184049,0.2343644559187804,0.13448749095230808,,,,,,,,,,
missing__missingindicator_유동부채계_연결,6.685492289652526e-06,0.009983238606563383,0.00012652585793432455,0.014062155898961998,0.021533099390918256,0.5261186732281823,0.06517005020200622,,,,,,,,,,
cat__KSIC중분류_11차_C29000.기타_기계_및_장비_제조업,6.553458908403462e-06,0.00978607724702059,0.0021202367056599434,-0.010841397291455664,-0.030646847174842028,0.2531217000465178,0.2106554019247722,,,,,,,,,,
cat__Scope2사업장간접자료출처_Exact_Value_from_Environmental/CSR,4.5893215147296996e-06,0.006853091700471134,0.0018760956735585207,0.010977077093055456,0.015680686304112058,0.4006708818096077,0.26424385687571866,,,,,,,,,,
cat__NICS산업분류_N30202.식품,2.4741583362232313e-06,0.0036945840262450087,0.001493454115627008,0.018432687788300175,0.025350593349738406,0.03592647772038007,-0.04365916468791981,,,,,,,,,,
cat__Scope1자료출처_Value_derived_from_data_provided_in_CDP,9.913451345495228e-07,0.0014803449904476592,0.002231382545208665,-0.012247546524135594,-0.022383596267908548,0.029043345842414747,0.05302735228808462,,,,,,,,,,
