Feature,Importance,Importance Percentage,Contribution Range,"Ground Truth Correlation (Y, X)","Prediction Correlation (Y_hat, X)","Total Contribution Correlation (Y_shap, X)","Total Contribution Spearman Correlation (Y_shap, X)","Pure Main Effect Correlation (Y_pure, X)"
cat__KSIC세분류_11차_C28510.가정용_전기_기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C29110.내연기관_및_터빈_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C29150.산업용_오븐__노_및_노용_버너_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C29120.유압_기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23320.콘크리트__레미콘_및_기타_시멘트__플라스터_제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23990.그_외_기타_비금속_광물제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24110.제철__제강_및_합금철_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24120.철강_압연__압출_및_연신제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24130.철강관_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_F42200.건물설비_설치_공사업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24190.기타_1차_철강_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_F41220.토목_시설물_건설업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24210.비철금속_제련__정련_및_합금_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C24220.비철금속_압연__압출_및_연신제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C25110.구조용_금속제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C28300.절연선_및_케이블_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C30310.자동차_엔진용_신품_부품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C30320.자동차_차체용_신품_부품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C30330.자동차용_신품_동력_전달장치_및_전기장치_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C30120.자동차_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C30390.자동차용_기타_신품_부품_제조업,0.0,0.0,0.0,0.004667961557686141,0.027211846325136693,,,
cat__KSIC세분류_11차_C30400.자동차_재제조_부품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C31110.선박_및_수상_부유_구조물_건조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C31310.항공기__우주선_및_보조장치_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26410.유선_통신장비_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C25200.무기_및_총포탄_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C27300.사진장비_및_광학기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26510.텔레비전__비디오_및_기타_영상_기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26520.오디오__스피커_및_기타_음향_기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C27110.방사선_장치_및_전기식_진단_기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C27210.측정__시험__항해__제어_및_기타_정밀_기기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C29210.농업_및_임업용_기계_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C28110.전동기__발전기_및_전기_변환장치_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C28120.전기_공급_및_제어장치_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C28200.일차전지_및_이차전지_제조업,0.0,0.0,0.0,0.0031366605107198643,0.0012389685205147802,,,
cat__KSIC세분류_11차_C29190.기타_일반_목적용_기계_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C29180.사무용_기계_및_장비_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C29170.냉각__공기_조화__여과__증류_및_가스_발생기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C29240.건설_및_광업용_기계장비_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C17100.펄프__종이_및_판지_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C17210.골판지_및_골판지_가공제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C17220.종이_포대__판지_상자_및_종이_용기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C19210.원유_정제처리업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C20110.기초_유기화학_물질_제조업,0.0,0.0,0.0,-0.003698479568725698,-0.014535054604634027,,,
cat__KSIC세분류_11차_C20130.무기_안료__염료__유연제_및_기타_착색제_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C11120.증류주_및_합성주_제조업,0.0,0.0,0.0,,,,,
cat__Trucost산업_Ground_Transportation,0.0,0.0,0.0,,,,,
cat__Trucost산업_Health_Care_Providers_and_Services,0.0,0.0,0.0,,,,,
cat__Trucost산업_Health_Care_Technology,0.0,0.0,0.0,,,,,
cat__Trucost산업_Household_Durables,0.0,0.0,0.0,0.005455392639637627,0.038471764783690306,,,
cat__Trucost산업_Household_Products,0.0,0.0,0.0,,,,,
cat__Trucost산업_IT_Services,0.0,0.0,0.0,0.01229502781843814,0.012490056167249753,,,
cat__KSIC세분류_11차_F42120.기반조성_관련_전문공사업,0.0,0.0,0.0,,,,,
cat__Trucost산업_Industrial_Conglomerates,0.0,0.0,0.0,,,,,
cat__Trucost산업_Interactive_Media_and_Services,0.0,0.0,0.0,,,,,
cat__Trucost산업_Leisure_Products,0.0,0.0,0.0,,,,,
cat__Trucost산업_Life_Sciences_Tools_and_Services,0.0,0.0,0.0,,,,,
cat__Trucost산업_Marine_Transportation,0.0,0.0,0.0,,,,,
cat__Trucost산업_Media,0.0,0.0,0.0,-0.021949952697427885,-0.03617908715752908,,,
cat__Trucost산업_Oil__Gas_and_Consumable_Fuels,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C11200.비알코올_음료_및_얼음_제조업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_P85500.일반_교습학원,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_P85600.기타_교육기관,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_R91200.유원지_및_기타_오락관련_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_S96900.그_외_기타_개인_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_A03110.해수면_어업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10210.수산동물_가공_및_저장_처리업,0.0,0.0,0.0,,,,,
cat__Trucost산업_Independent_Power_and_Renewable_Electricity_Producers,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C25930.날붙이__수공구_및_일반_철물_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C25990.그_외_기타_금속_가공제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26110.전자집적회로_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26120.다이오드__트랜지스터_및_유사_반도체_소자_제조업,0.0,0.0,0.0,0.0022933748276179823,0.006304792635158444,,,
cat__KSIC세분류_11차_C26210.표시장치_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C26220.인쇄회로기판_및_전자부품_실장기판_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C20410.잉크__페인트__코팅제_및_유사제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C20490.그_외_기타_화학제품_제조업,0.0,0.0,0.0,0.007769598317608932,0.0010399464961460842,,,
cat__KSIC세분류_11차_C20500.화학섬유_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C21230.동물용_의약품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22110.고무_타이어_및_튜브_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22190.기타_고무제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22210.1차_플라스틱제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22220.건축용_플라스틱제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C16210.박판__합판_및_강화_목제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22240.기계장비_조립용_플라스틱제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22290.기타_플라스틱_제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23120.산업용_유리_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23210.내화_요업제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23220.비내화_일반_도자기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C23310.시멘트__석회_및_플라스터_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C12000.담배_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C13100.방적_및_가공사_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C13990.그_외_기타_섬유제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C14110.겉옷_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C14120.속옷_및_잠옷_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C14190.기타_봉제의복_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C15110.모피_및_가죽_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C15220.신발_부분품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C22230.포장용_플라스틱제품_제조업,0.0,0.0,0.0,,,,,
missing__missingindicator_당좌비율,0.0,0.0,0.0,,,,,
missing__missingindicator_매출채권회전율,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Estimate_based_on_partial_data_disclosure_in_Environmental/CSR,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Exact_Value_from_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Exact_Value_from_Environmental/CSR,0.0,0.0,0.0,,,,,
cat__Trucost산업_Electric_Utilities,0.0,0.0,0.0,,,,,
cat__Trucost산업_Gas_Utilities,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_M73900.그_외_기타_전문__과학_및_기술_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_N74100.사업시설_유지ㆍ관리_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_N75210.여행사업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_N75310.경비_및_경호_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_N75990.그_외_기타_사업_지원_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_N76290.기타_개인_및_가정용품_임대업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C10110.도축업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_P85500.일반_교습학원,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_P85630.외국어학원_및_기타_교습학원,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_P85650.직원_훈련기관,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_R91240.사행시설_관리_및_운영업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_S96990.그_외_기타_분류_안된_개인_서비스업,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Estimate_based_on_partial_data_disclosure_in_CDP,0.0,0.0,0.0,,,,,
missing__missingindicator_EBITDA대매출액,0.0,0.0,0.0,,,,,
missing__missingindicator_매출액순이익율,0.0,0.0,0.0,,,,,
missing__missingindicator_매출액총이익율,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J59200.오디오물_출판_및_원판_녹음업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J60210.지상파_방송업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J60220.유선__위성_및_기타_방송업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J61220.무선_및_위성_통신업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_N76320.컴퓨터_및_사무용_기계ㆍ장비_임대업,0.0,0.0,0.0,,,,,
cat__Trucost산업_Construction_Materials,0.0,0.0,0.0,0.004316695880431138,0.0035076496606732937,,,
cat__Trucost산업_Consumer_Staples_Distribution_and_Retail,0.0,0.0,0.0,,,,,
cat__Trucost산업_Containers_and_Packaging,0.0,0.0,0.0,,,,,
cat__Trucost산업_Distributors,0.0,0.0,0.0,,,,,
cat__Trucost산업_Diversified_Consumer_Services,0.0,0.0,0.0,,,,,
cat__Trucost산업_Diversified_Telecommunication_Services,0.0,0.0,0.0,,,,,
cat__Scope2사업장간접자료출처_Estimate_based_on_partial_data_disclosure_in_CDP,0.0,0.0,0.0,,,,,
cat__Scope2사업장간접자료출처_Estimate_based_on_partial_data_disclosure_in_Environmental/CSR,0.0,0.0,0.0,,,,,
cat__Scope2사업장간접자료출처_Exact_Value_from_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,0.0,,,,,
cat__Scope2사업장간접자료출처_Value_derived_from_data_provided_in_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,0.0,,,,,
cat__Scope3자료출처_Value_derived_from_data_provided_in_CDP,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Value_derived_from_data_provided_in_CDP,0.0,0.0,0.0,-0.011793511163410621,-0.023104491751139957,,,
cat__Scope1자료출처_Value_derived_from_fuel_use_provided_in_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,0.0,,,,,
missing__missingindicator_유동비율,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Value_derived_from_fuel_use_provided_in_Environmental/CSR,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Value_split_from_data_provided_in_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Value_split_from_data_provided_in_CDP,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Value_split_from_data_provided_in_Environmental/CSR,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Value_summed_up_from_data_provided_in_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Value_summed_up_from_data_provided_in_CDP,0.0,0.0,0.0,,,,,
cat__Scope1보고추정구분_외삽값,0.0,0.0,0.0,0.0015087097215224067,0.01680935773311089,,,
cat__Trucost산업_Air_Freight_and_Logistics,0.0,0.0,0.0,,,,,
cat__Trucost산업_Automobiles,0.0,0.0,0.0,,,,,
cat__Trucost산업_Beverages,0.0,0.0,0.0,,,,,
cat__Trucost산업_Broadline_Retail,0.0,0.0,0.0,,,,,
missing__missingindicator_총자본순이익율,0.0,0.0,0.0,,,,,
missing__missingindicator_자기자본순이익율,0.0,0.0,0.0,,,,,
cat__Scope1자료출처_Value_derived_from_fuel_use_provided_in_CDP,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G45110.자동차_신품_판매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46100.상품_중개업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46310.신선_식품_및_단순_가공_식품_도매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46320.가공식품_도매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46410.생활용_섬유제품__의복__의복_액세서리_및_모피제품_도매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46430.생활용_가구__조명기구_및_비전기식_생활용기기_도매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46590.기타_기계_및_장비_도매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46710.연료__연료용_광물_및_관련제품_도매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46730.화학_물질_및_화학제품_도매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46740.방직용_섬유__실_및_직물_도매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46790.재생용_재료_및_기타_상품_전문_도매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G46800.상품_종합_도매업,0.0,0.0,0.0,0.008024959197322584,0.037127550196520115,,,
cat__KSIC세분류_11차_G47110.대형_종합_소매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J61290.기타_전기_통신업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C31320.항공기용_엔진_및_부품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C31910.전투용_차량_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C31990.그_외_기타_분류_안된_운송장비_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C32020.목재_가구_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C33200.악기_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_C33990.그_외_기타_분류_안된_제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_D35120.송전_및_배전업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_D35200.연료용_가스_제조_및_배관공급업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_D35300.증기__냉ㆍ온수_및_공기_조절_공급업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_E38220.지정_폐기물_처리업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_E38230.건설_폐기물_처리업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_F41110.주거용_건물_건설업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_F41120.비주거용_건물_건설업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G47120.음ㆍ식료품_위주_종합_소매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J62010.컴퓨터_프로그래밍_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J62020.컴퓨터_시스템_통합_자문__구축_및_관리업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J63110.자료_처리__호스팅_및_관련_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J63120.포털_및_기타_인터넷_정보_매개_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J63990.그_외_기타_정보_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_L68120.부동산_개발_및_공급업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_M70110.자연과학_연구개발업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_M71310.광고_대행업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_M72110.건축_및_조경_설계_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_M72120.엔지니어링_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_M73200.전문_디자인업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G47130.면세점,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G47220.가공식품_소매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_F42410.도장__도배_및_내장_공사업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G47910.통신_판매업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_H49300.도로_화물_운송업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_H50110.외항_운송업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_H51100.항공_여객_운송업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_H52940.화물_취급업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_H52990.그_외_기타_운송관련_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_I55100.일반_및_생활_숙박시설_운영업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_I56130.기관_구내식당업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J58110.서적_출판업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J59110.영화__비디오물_및_방송_프로그램_제작업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J59130.영화__비디오물_및_방송_프로그램_배급업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_J59140.영화_및_비디오물_상영업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_F42310.전기_공사업,0.0,0.0,0.0,,,,,
cat__KSIC세분류_11차_G47410.의복_소매업,0.0,0.0,0.0,,,,,
cat__KSIC대분류_11차_P00000.교육_서비스업(85),0.0,0.0,0.0,,,,,
cat__KSIC대분류_11차_R00000.예술__스포츠_및_여가관련_서비스업(90~91),0.0,0.0,0.0,,,,,
cat__KSIC대분류_11차_S00000.협회_및_단체__수리_및_기타_개인_서비스업(94~96),0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_A03000.어업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_C11000.음료_제조업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_C12000.담배_제조업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_C13000.섬유제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_C14000.의복__의복_액세서리_및_모피제품_제조업,0.0,0.0,0.0,0.007437237059752614,0.019726190938437912,,,
cat__KSIC중분류_11차_C15000.가죽__가방_및_신발_제조업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_C16000.목재_및_나무제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_C19000.코크스__연탄_및_석유정제품_제조업,0.0,0.0,0.0,,,,,
cat__주식업종_QGS14P.비금속,0.0,0.0,0.0,,,,,
cat__주식업종_QGS20P.기타_제조,0.0,0.0,0.0,,,,,
cat__KSIC소분류_11차_J63900.기타_정보_서비스업,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N15102.건축자재,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N15103.용기와_포장지,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N15105.종이와_임산물,0.0,0.0,0.0,0.006668239177939863,0.020265886701963935,,,
cat__NICS산업분류_N20000.산업재,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N20101.우주항공과_국방,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N20102.건축_제품,0.0,0.0,0.0,0.0005369345836477933,0.0020779271028716394,,,
cat__NICS산업분류_N20105.복합기업,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N20107.무역회사와_판매업체,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N20201.상업서비스와_공급품,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N20302.항공사,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N20303.해운회사,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N20304.도로_및_선로,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N25302.다각화된_소비자_서비스,0.0,0.0,0.0,,,,,
cat__KSIC대분류_11차_E00000.수도__하수_및_폐기물_처리__원료_재생업(36~39),0.0,0.0,0.0,,,,,
cat__NICS산업분류_N10102.석유__가스__소모_연료,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_C32000.가구_제조업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_C33000.기타_제품_제조업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_E38000.폐기물_수집__운반__처리_및_원료_재생업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_F42000.전문직별_공사업,0.0,0.0,0.0,0.0010528054961216867,-0.0035625099998313307,,,
cat__KSIC중분류_11차_G45000.자동차_및_부품_판매업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_G47000.소매업,0.0,0.0,0.0,-0.0014641934409756006,-0.001825845788417086,,,
cat__KSIC중분류_11차_H49000.육상_운송_및_파이프라인_운송업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_H50000.수상_운송업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_H51000.항공_운송업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_H52000.창고_및_운송관련_서비스업,0.0,0.0,0.0,,,,,
cat__KSIC중분류_11차_I55000.숙박업,0.0,0.0,0.0,,,,,
missing__missingindicator_부채비율,0.0,0.0,0.0,,,,,
cat__KSIC대분류_11차_L00000.부동산업(68),0.0,0.0,0.0,,,,,
cat__Trucost산업_Paper_and_Forest_Products,0.0,0.0,0.0,0.006932144456880672,0.021634289688828325,,,
cat__Trucost산업_Passenger_Airlines,0.0,0.0,0.0,,,,,
cat__Trucost산업_Professional_Services,0.0,0.0,0.0,,,,,
cat__Trucost산업_Real_Estate_Management_and_Development,0.0,0.0,0.0,,,,,
cat__Trucost산업_Specialty_Retail,0.0,0.0,0.0,,,,,
cat__Trucost산업_Technology_Hardware__Storage_and_Peripherals,0.0,0.0,0.0,,,,,
cat__Trucost산업_Textiles__Apparel_and_Luxury_Goods,0.0,0.0,0.0,0.011820228709295302,0.026756848707854466,,,
cat__Trucost산업_Tobacco,0.0,0.0,0.0,,,,,
cat__Trucost산업_Trading_Companies_and_Distributors,0.0,0.0,0.0,0.010362289547294257,0.02234795514906412,,,
cat__Trucost산업_Transportation_Infrastructure,0.0,0.0,0.0,,,,,
cat__Trucost산업_Wireless_Telecommunication_Services,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N10101.에너지장비_및_서비스,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N20305.운송인프라,0.0,0.0,0.0,,,,,
cat__KSIC대분류_11차_I00000.숙박_및_음식점업(55~56),0.0,0.0,0.0,,,,,
missing__missingindicator_총자본회전율,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N30301.가정용품,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N35000.헬스케어,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N35200.제약__생명공학_및_생명과학,0.0,0.0,0.0,0.005472998972945091,-0.023306865150521563,,,
cat__NICS산업분류_N35201.생물공학,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N40401.부동산,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N45101.인터넷소프트웨어_및_서비스,0.0,0.0,0.0,0.0009421266040941349,-0.0255018384022563,,,
cat__NICS산업분류_N45102.IT서비스,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N45200.기술_하드웨어_및_장비,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N45201.통신장비,0.0,0.0,0.0,-0.005726778859522919,-0.00835899586576579,,,
cat__NICS산업분류_N45202.기술하드웨어__스토리지_&_주변기기,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N45204.사무용_전자제품,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N45300.반도체_및_반도체장비,0.0,0.0,0.0,,,,,
cat__Scope3자료출처_Value_summed_up_from_data_provided_in_CDP,0.0,0.0,0.0,,,,,
cat__NICS산업분류_N25400.미디어,0.0,0.0,0.0,,,,,
cat__Scope2사업장간접자료출처_Value_split_from_data_provided_in_Annual_Report/10K/Financial_Accounts_Disclosure,0.0,0.0,0.0,,,,,
cat__Scope2사업장간접자료출처_Value_split_from_data_provided_in_CDP,0.0,0.0,0.0,,,,,
