Feature,Importance,Importance Percentage,Contribution Range,"Ground Truth Correlation (Y, X)","Prediction Correlation (Y_hat, X)","Total Contribution Correlation (Y_shap, X)","Total Contribution Spearman Correlation (Y_shap, X)","Pure Main Effect Correlation (Y_pure, X)",Feature,Importance,Importance Percentage,Contribution Range,"Ground Truth Correlation (Y, X)","Prediction Correlation (Y_hat, X)","Total Contribution Correlation (Y_shap, X)","Total Contribution Spearman Correlation (Y_shap, X)","Pure Main Effect Correlation (Y_pure, X)"
missing__missingindicator_기부금_원,3.8603664265968955e-05,0.1319869914791749,7.752843057251844e-05,0.03775242139879007,0.07409541461917904,0.4528814067999554,0.49287276589700135,0.7080630698747387,num__배출권_사전할당량,3.240885639343835e-05,0.11080677272445921,6.610340146458087e-05,0.029761346042977182,0.0137648302618291,-0.7031909878793827,-0.2862778267518525,-0.6141740514619526
num__노동소득분배율,3.677274408021584e-05,0.1257270249306346,8.194376372936007e-05,-0.024086552439084648,0.1366604914949145,0.08191248840354781,-0.07105941072580323,0.8108874723833643,num__fe_배출권_조정후할당량,3.066245018336311e-05,0.10483576178673384,7.195094796384857e-05,0.034229291127732195,0.0070314665040207055,-0.7206893579027869,-0.39345053458422796,-0.5793474660944468
cat__기부금_출처_missing,3.3568818605818034e-05,0.11477271548022211,6.723549098992435e-05,0.03775242139879007,0.07409541461917904,0.4718451130612677,0.4715609087507838,0.8096514862311589,cat__Scope3자료출처_Estimate_derived_by_applying_revenue-based_intensity_factors_to_revenue_data,2.716642101812562e-05,0.09288274177122405,0.00014836366220706158,0.043376240804645715,0.006281864143429899,-0.8292668648828531,-0.20815736145636674,-0.9339008746174898
num__환경등급,3.3419326600486286e-05,0.11426159819617403,8.673121763916048e-05,0.046924011786763156,0.05231159332931491,0.8058335497109236,0.8573303771148191,0.8310863368865543,num__fe_배출권_확장가용량,2.5138052137168042e-05,0.08594769269497408,5.473846539209441e-05,0.03413756464656665,0.006942108877227291,-0.6143790489470575,0.10179165270234436,-0.5412609635800515
num__fe_signed_log1p_기부금_원__diff1,3.24764502197632e-05,0.11103787787856366,6.621738371719117e-05,0.007356974714644466,-0.04082272533154957,0.26428645159822417,0.17261115233234622,0.625171718383924,num__fe_배출권_잠재탄소비용_원__lag1,2.500961293791414e-05,0.08550855553481437,5.003055291862068e-05,-0.003468239221676862,-0.01449401250674008,-0.608198135522901,-0.04089822484636923,-0.6472362603029139
missing__missingindicator_fe_signed_log1p_기부금_원,3.233067118480826e-05,0.1105394553425092,6.454336476490339e-05,0.03775242139879007,0.07409541461917904,0.4426301063879498,0.47205557468067677,0.6911003135737129,cat__Scope1자료출처_Estimate_derived_by_applying_revenue-based_intensity_factors_to_revenue_data,2.473439844801706e-05,0.08456758961295982,5.262725195219172e-05,-0.02268455390528658,-0.056787020902967035,-0.796420251969561,-0.7856111856461497,-0.9402572857389939
num__환경등급__diff1,2.5193896432407902e-05,0.08613862587865329,5.2932874076895336e-05,0.09390386063568858,0.07128561858158883,0.5474759553027326,0.4235754478172399,0.7094522859527691,cat__Scope2사업장간접자료출처_Estimate_derived_by_applying_revenue-based_intensity_factors_to_revenue_data,2.459695917273372e-05,0.08409768094494464,5.037995938334141e-05,0.009112716461008075,0.0005682133325958171,-0.6827172600138819,-0.7010752005418723,-0.67623244842425
cat__KSIC소분류_11차_C21100.기초_의약_물질_제조업,2.418066248686204e-05,0.08267435110888575,0.0005417954477869091,0.05770068776476557,-0.05584721870182661,0.8616992806958705,0.19641476775315314,0.992832926081834,num__배출권_에너지사용량_TJ,2.2921936353974652e-05,0.07837073178841417,4.942939442007743e-05,0.04370585716555567,0.023090411810763267,-0.6705370316772474,-0.1158003148604508,-0.842466951766449
num__사회등급__lag1,2.3657843003719234e-05,0.08088681689474257,4.709993583179855e-05,0.005466795899751135,-0.0167669586766376,0.24181088184840896,0.2958743482701602,0.3332571238382636,cat__Scope1보고추정구분_추정치,2.27587136120824e-05,0.07781266873784694,4.736598209618288e-05,-0.02823960582691267,-0.061274113645645244,-0.6839969138127904,-0.6674812276471449,-0.7783949652655333
num__fe_배출권_부족비율__diff1,2.336630584068074e-05,0.07989004330380275,4.652738288568084e-05,-0.0035268019952318904,-0.015260040800692754,0.3390984063154652,-0.10355596293993208,-0.15617035179043018,num__종업원1인당인건비,2.1683135442125288e-05,0.07413523734752,5.033314299891447e-05,-0.03128655008358395,0.035232073163266306,-0.5105081650926074,-0.482318875786277,-0.34554205001309957
missing__missingindicator_부가가치(종업원1인당),2.1221666178422605e-05,0.07255746122355966,4.764489578800029e-05,-0.03535681162301681,-0.08585726116455121,0.809147472411301,0.7908989247629635,0.8978312381444549,cat__주식업종_QGS18P.의료·정밀기기,2.1169780167286097e-05,0.0723800615222624,0.00040877508619332293,0.01807819127172659,-0.05122887030571899,-0.9317821745230929,-0.29218116381989295,-0.9936434430506068
num__배출권_추가할당량,2.055445647799638e-05,0.07027625287923649,5.093628273794681e-05,0.07629620086000458,-0.0004734198934412698,0.7300990686863214,0.47246765551667025,0.8104222656252771,num__지배구조등급,2.094982148006905e-05,0.07162801671181471,4.087729008668447e-05,0.01857583694453132,-0.027221398116374543,-0.028304273299024015,-0.1453234816036308,-0.3517614982230754
num__fe_배출권_부담,1.952957692225614e-05,0.06677216144743126,4.2862975024238564e-05,0.007996251453053198,-0.06960367840487472,0.8539716445644092,0.6782144455335846,0.831247038564113,cat__NICS산업분류_N25301.호텔__레스토랑__레저,2.0662340296994227e-05,0.07064511062809434,0.0008400440061572636,0.0146951573220971,-0.043216334094170146,-0.9731999638651445,-0.2192357131832902,-0.9983401031699024
num__fe_배출권_할당충족률,1.9304143519125593e-05,0.066001398432472,4.462266475231053e-05,0.002998811249163433,0.03917341029506374,0.3123894912752907,0.32089629995217933,0.23276949855385246,num__fe_배출권_부족비율__lag1,2.039326096760558e-05,0.06972512098901364,4.0275481470529796e-05,-0.01588588259862856,-0.02576264015586876,-0.3995896951257493,-0.20361640106690637,-0.6768532442349054
cat__KSIC세분류_11차_C21100.기초_의약_물질_제조업,1.7901162510775057e-05,0.061204567719231974,0.0004050310952083151,0.05770068776476557,-0.05584721870182661,0.8771978743026976,0.19641476775315314,0.9783006550672985,missing__missingindicator_ESG등급,1.939984693876102e-05,0.06632861106039563,3.8835484356362896e-05,0.006068123669176491,0.04939339290529053,-0.07157257333445434,-0.08268235459257849,0.027501938128969235
missing__missingindicator_노동생산성,1.7782500111923635e-05,0.060798857708954324,4.0659722082360036e-05,-0.023658300967346207,-0.04518869357919983,0.4737412319652377,0.37125523982059666,0.9083767608624292,cat__주식업종_QGS33P.제약,1.799984824088213e-05,0.061541976948807135,0.0001795622036451715,-0.01997859190034079,-0.032546228621223985,-0.8950870223613745,-0.37338759308839276,-0.9789352996883617
cat__Scope1보고추정구분_보고값,1.6752629904713694e-05,0.057277703102304636,9.621670287373597e-05,0.008853018253553226,-0.04727915272157232,0.9115855768367664,0.40737455967148695,0.9591787627923355,missing__missingindicator_매입채무회전율,1.5920387022254898e-05,0.05443224176270515,0.00017690475540657578,0.009880730426990827,-0.07287092591659942,-0.8930890187423933,-0.29993566864192406,-0.9827670619209373
cat__Scope1자료출처_Exact_Value_from_CDP,1.648112874661884e-05,0.056349433164167136,9.88363692217645e-05,-0.0066694760991259285,-0.039850121459132665,0.8914735753956973,0.4069190311586207,0.9586772220991038,cat__Scope2사업장간접보고추정구분_추정치,1.52714589107236e-05,0.05221353867438761,3.025384782351643e-05,0.004748232268571644,8.41275191096893e-05,-0.45897946831202857,-0.517548178611948,-0.5976418233690005
num__fe_배출권_잠재탄소비용_원__diff1,1.636033223330504e-05,0.05593642655775757,3.835121405828976e-05,-0.04475353940992274,0.04092342738562467,0.45658201631653106,0.3136714188486009,0.2544585273783379,missing__missingindicator_지배구조등급,1.472445444747637e-05,0.05034331534708216,2.906289254402245e-05,0.0060681236691764485,0.04939339290529054,-0.14275822438305663,-0.12274574942369473,-0.01630194782316728
missing__missingindicator_노동소득분배율,1.6329683535684995e-05,0.05583163781636363,3.882792707102598e-05,-0.02332785021530334,-0.04398798261300764,0.7502537796300642,0.7611783066368456,0.9335347288632145,cat__KSIC중분류_11차_C31000.기타_운송장비_제조업,1.4577457986499644e-05,0.0498407303979247,0.00034371446798430686,0.07480789600605706,0.017584123217586928,-0.9666467264125143,-0.19641476775315314,-0.9939501078628703
missing__missingindicator_종업원수증가율,1.5362716452819465e-05,0.05252555072453995,0.00016454565609908467,-0.03283839094359313,0.013993779152328478,0.9296634675856634,0.4069190311586207,0.9795560185782932,num__fe_배출권_잠재탄소비용_원,1.352105778466818e-05,0.0462288690088844,2.9520560999378742e-05,0.0020134574416170374,0.01422279951696015,-0.3601595793743376,0.16675701751235947,-0.40207784921851225
missing__missingindicator_종업원1인당인건비,1.4091768049462081e-05,0.048180143124663975,3.4335584398362875e-05,-0.023658300967346228,-0.04518869357919991,0.6192469579602848,0.5674198439367257,0.860487680809815,cat__Scope3보고추정구분_추정치,1.3467042501479827e-05,0.046044189267790206,3.61101458249404e-05,0.043376240804645715,0.006281864143429899,-0.7575539128183916,-0.1857551183317697,-0.8790366271056407
num__fe_배출권_부족량,1.2961694545175938e-05,0.044316390685169675,2.6707360584476073e-05,-0.010076231605804094,-0.04451709937798196,0.2022002016697492,0.32536935742010065,-0.6580033462625566,cat__KSIC중분류_11차_C27000.의료__정밀__광학_기기_및_시계_제조업,1.2804955669351895e-05,0.043780496151290406,0.0002132925001759312,0.013265175003202212,-0.06428184461746146,-0.9606940591281097,-0.30746879975985686,-0.9739574677916699
cat__KSIC중분류_11차_C20000.화학_물질_및_화학제품_제조업,1.0858261582765714e-05,0.0371246954467621,3.0510017577703566e-05,0.00698012285575947,0.06355298689137905,0.4861244184548816,0.24072217116097844,0.7399810985881998,missing__missingindicator_매입채무_연결,1.2241307745384176e-05,0.041853368373330625,6.704862164051188e-05,0.0008842455903058597,-0.05679221497324335,-0.8554337117071136,-0.28777346326132014,-0.6377537157952864
cat__Trucost산업_Semiconductors_and_Semiconductor_Equipment,1.0566246296178756e-05,0.03612628713823998,2.6307699731202096e-05,-0.025474439676059394,0.0176769149082978,0.3995406819232644,0.1629752528819833,0.014849918046499072,cat__주식업종_Missing,1.1767046929482293e-05,0.04023185758005264,2.517138978241145e-05,0.050443871697378295,-0.071551295071024,-0.4139095708276,-0.3527548110711966,-0.42782316539747123
missing__missingindicator_총매출_백만USD,1.0123883812145635e-05,0.03461383762027398,0.0001523662332840133,-0.023176695374553916,0.007791002930948129,0.9092625293133402,0.15566338875284239,0.5668479113487103,cat__KSIC대분류_11차_J00000.정보통신업(58~63),1.012322067885685e-05,0.034611570349293345,2.1907779672713238e-05,0.0033209232457361956,-0.13201693877223972,-0.14059738064805183,0.12641953934713862,-0.32203818460339567
cat__KSIC대분류_11차_C00000.제조업(10~34),9.847888132267894e-06,0.03367020078835734,1.9549870001212624e-05,-0.030975179937846826,0.04812697923466376,0.08371379464848469,-0.04067198978965097,-0.6916171464337676,cat__Scope2사업장간접보고추정구분_산출값,8.877430723963822e-06,0.030352180177716827,1.8595425290497295e-05,-0.01223198325143422,0.0004981095544514315,-0.25013961278426877,-0.2084525636520148,-0.14718604149383227
missing__missingindicator_fe_Scope1_2_매출집약도,8.86459385575289e-06,0.03030829057170683,4.9564077593650325e-05,-0.023176695374553916,0.007791002930948129,0.9019497112794256,0.15566338875284239,0.9158172301917479,cat__Trucost산업_Chemicals,7.489629549665571e-06,0.025607249735236343,1.5040113556061318e-05,0.03274985150523317,0.08318924742897037,-0.30210768497001145,-0.14171609790194545,-0.38475438616945845
missing__missingindicator_사회등급,8.681657230965072e-06,0.02968282521249263,1.7373989371973018e-05,0.006068123669176478,0.04939339290529048,0.15925772041285063,0.21500164340918468,0.25003823629088584,cat__Trucost산업_Machinery,7.394422501143413e-06,0.02528173421382173,9.087401308621512e-05,-0.0016995982720915482,-0.00297225712247383,-0.8728522838711444,-0.3356792211765601,-0.9818972942873426
cat__KSIC중분류_11차_C26000.전자_부품__컴퓨터__영상__음향_및_통신장비_제조업,8.603871764247806e-06,0.029416874559153587,3.314837206721769e-05,2.5694964122916633e-05,0.005776184284440628,0.6878738893815465,0.3721477922056493,0.8143083101241032,cat__NICS산업분류_N35202.제약,7.220335796986506e-06,0.02468652697701932,4.919618985974982e-05,0.01723773274150136,-0.017801182326785393,-0.7543051193099812,-0.3846992003039762,-0.8944494965782468
missing__missingindicator_fe_Scope3_매출집약도,8.454738158628212e-06,0.028906982653593618,3.296901453320925e-05,-0.023176695374553916,0.007791002930948129,0.9410597327624596,0.15566338875284239,0.8957335471662746,cat__KSIC소분류_11차_C29200.특수_목적용_기계_제조업,6.737973443151748e-06,0.023037316802388637,1.2889694243755896e-05,-0.030613026000027504,0.04394167931268858,-0.3459958347579767,-0.0688367449864641,0.08442015260694023
missing__missingindicator_fe_signed_log1p_Scope1직접배출량_tCO2e,8.387222811424404e-06,0.028676145821765763,6.0140765487606316e-05,-0.023176695374553916,0.007791002930948129,0.9521424697053266,0.15566338875284239,0.6317783317288841,cat__Trucost산업_Construction_and_Engineering,6.435037579442429e-06,0.022001570739873376,9.262028020316012e-05,0.07665040313260409,0.1027418393809745,-0.8839549458914872,-0.30746879975985686,-0.527973733807138
missing__missingindicator_fe_운영탄소집약도_변화,8.053741665882172e-06,0.027535964599281412,1.4767071910530061e-05,-0.023176695374553972,0.007791002930948136,0.5561672511767659,0.09738546981089155,0.7389574413923417,indicator__배출권_참여여부,6.215314948397163e-06,0.02125033301197927,1.2472244056875968e-05,0.009994541191518751,0.023498435206141272,-0.10389636603152318,-0.057975016683518815,-0.36824073827829656
missing__missingindicator_환경등급,7.860706577860268e-06,0.026875972316103544,1.5756212824227225e-05,0.006068123669176461,0.049393392905290504,0.29909575617536094,0.3704193075577642,0.31603455160601246,cat__KSIC소분류_11차_C24100.1차_철강_제조업,5.850410024778433e-06,0.020002713026670466,0.00010226787974330349,-0.014151254443408172,-0.024273273926131128,-0.9095362302243148,-0.28418716425654084,-0.8534649889925783
num__배출권_차입량,7.489770718757802e-06,0.02560773239625124,2.1705255644326017e-05,-0.007178056575246697,-0.0020817035882314894,0.2347596321897718,0.0877128423797559,0.8749590863365946,cat__주식업종_KGS12P.건설업,5.681886497647316e-06,0.019426526445359235,0.00012446338693746628,0.03915296362709938,0.08198340892580289,-0.9119524130632006,-0.24934562031818747,-0.6552338578607119
cat__주식업종_KGS09P.전기_전자,7.409232866538918e-06,0.025332371261066574,4.467564182407042e-05,0.013671321683440808,0.0047079979761384064,0.7832842780765327,0.35642571423957237,0.9135190812972442,cat__NICS산업분류_N15104.금속과_채광,5.438570359560986e-06,0.018594621866998864,4.723874258829011e-05,-0.009753557992654592,0.010336993429591254,-0.8929646007818571,-0.3792346022445335,-0.77553716313563
cat__주식업종_QGS16P.기계·장비,7.040298881649591e-06,0.024070975804291447,3.8973225561003775e-05,-0.04101450572907874,0.05037503759804526,0.6894129405308017,0.2924779426186242,0.40865270241213064,cat__KSIC중분류_11차_F41000.종합_건설업,5.400996899262981e-06,0.018466157171263552,0.0001160816333940941,0.04916194041325286,0.09978698214129782,-0.9238398322426823,-0.23976274430502845,-0.963377761072587
cat__NICS산업분류_N45301.반도체_및_반도체장비,7.027428093569995e-06,0.02402697022531615,3.2932940021903866e-05,-0.06142959306262378,0.03937688470850346,0.3786249048220906,0.2036938299645922,0.44208269253205235,cat__KSIC중분류_11차_C21000.의료용_물질_및_의약품_제조업,5.220960271298449e-06,0.01785060698106977,1.2259739535171292e-05,0.020393118791123467,-0.04230169000248523,-0.44057009050011686,-0.24354835431977867,-0.38584417741208243
missing__missingindicator_fe_Scope2_매출집약도,6.556161829169187e-06,0.022415697886106496,9.440276346730182e-05,-0.023176695374553916,0.007791002930948129,0.9497748138679529,0.15566338875284239,0.781017379136308,cat__Scope2사업장간접자료출처_Value_derived_from_data_provided_in_Environmental/CSR,5.11948915060333e-06,0.017503674424349358,1.9704912852465994e-05,0.00093737697671003,0.010038975331684859,-0.7559277860955386,-0.6980398565917092,-0.667437171033061
cat__NICS산업분류_N15101.화학,6.471272709311821e-06,0.022125459647008402,1.4788826067263585e-05,0.02982155161676164,0.08607776826052513,0.2952378213730067,0.09785380011346684,0.904945153539219,cat__NICS산업분류_N20103.건설_및_엔지니어링,5.083690475942116e-06,0.017381277769593435,8.433318996790189e-05,0.08044968428504691,0.07787393080440849,-0.8555527735207721,-0.30746879975985686,-0.4386035546781892
num__fe_배출권_부족비율,6.216369840783049e-06,0.021253939718104062,1.2414635001035996e-05,-0.006429840531439356,-0.023392286414811767,0.5717754438025748,0.09281255710748297,0.5972968877912928,cat__KSIC세분류_11차_C21210.완제_의약품_제조업,4.9605533251355214e-06,0.016960268459122168,2.300945534502124e-05,0.054992488595608104,0.017933615448434595,-0.7538583572706585,-0.39348636748087684,-0.9345370355902572
cat__KSIC중분류_11차_C29000.기타_기계_및_장비_제조업,6.189711028543959e-06,0.02116279250473065,1.3542267861648608e-05,-0.036054028302442906,0.04028873905959053,0.04833461345995055,0.05064506777040276,-0.3308314015711959,cat__주식업종_QGS17P.일반전기전자,4.858181130267824e-06,0.016610255104985247,2.9101676019468236e-05,-0.0370024217182546,0.006342644925237033,-0.5933647523646691,-0.25810587634323684,0.27098769088471675
missing__missingindicator_자본집약도_종업원1인당,6.172892890544103e-06,0.021105290827646606,0.00011486653217770594,-0.016280736064286008,-0.028413403926378665,0.9684644036245392,0.17038064070279846,0.9913667416494455,cat__주식업종_QGS19P.운송장비·부품,4.753951148228013e-06,0.016253889925333363,6.826769015025728e-05,0.05944973660678723,0.0785728289456641,-0.9331027190387551,-0.24934562031818747,-0.9833777050672615
cat__KSIC세분류_11차_C29270.반도체_및_디스플레이_제조용_기계_제조업,6.147297916515717e-06,0.021017780906419457,1.15413708004062e-05,-0.06307557145184253,0.04146348644746461,0.8647992478828307,0.3423107073691687,0.9780191394835734,cat__NICS산업분류_N20106.기계,4.591028343526738e-06,0.01569685236828397,6.379104310698962e-05,-0.0377670619315551,0.0014259542677813525,-0.9165701910755967,-0.3792346022445335,-0.9782256309138802
cat__KSIC중분류_11차_J59000.영상ㆍ오디오_기록물_제작_및_배급업,6.132792203625019e-06,0.02096818547448033,0.00018954452597907682,0.04365191615392142,0.043204773104330275,0.8980245563548007,0.20815736145636674,0.9946320147754588,cat__KSIC세분류_11차_J58210.게임_소프트웨어_개발_및_공급업,4.248650959332901e-06,0.01452625466079922,5.758977410666826e-05,0.003938060027783639,-0.08388067500998546,-0.8229267869484937,-0.25854281629278136,-0.9818087485681133
missing__missingindicator_Scope2사업장간접배출량_tCO2e,5.965941863355863e-06,0.02039771956513876,3.0324404656397603e-05,-0.023176695374553916,0.007791002930948129,0.9200380770800661,0.15566338875284239,0.8561253384120302,cat__KSIC소분류_11차_C21200.의약품_제조업,4.212950054324343e-06,0.01440419228317883,9.107360199427095e-06,0.04599098639568718,0.011084240004693787,-0.7286715917477232,-0.35574022788524023,-0.8719628960280341
cat__Scope2사업장간접자료출처_Missing,5.582940926291812e-06,0.01908822881139826,2.2450132794561507e-05,-0.023176695374553916,0.007791002930948129,0.7468245659602196,0.15310733967644108,0.625087978920347,cat__KSIC소분류_11차_J58200.소프트웨어_개발_및_공급업,3.9088793024236525e-06,0.01336456600667631,4.0394095007381146e-05,0.020560426239482708,-0.11545157794569606,-0.9099973460483345,-0.36742589793681496,-0.851441872145105
missing__missingindicator_매출대비온실가스직접외부비용비율_pct,5.343928582506955e-06,0.018271039024304412,3.385451432803805e-05,-0.023176695374553916,0.007791002930948129,0.9010061040319921,0.15566338875284239,0.8732030628724786,cat__Trucost산업_Pharmaceuticals,3.844863847398892e-06,0.013145695402614585,2.4965052589682476e-05,0.037628922510203625,0.01232815997319635,-0.8612372572516888,-0.42740632213408264,-0.8715538390268396
missing__missingindicator_fe_signed_log1p_Scope3협력사간접배출량_tCO2e,5.172168040761727e-06,0.017683785000862637,5.2759563756988596e-05,-0.023176695374553916,0.007791002930948129,0.82095344714206,0.15566338875284239,0.8284651441926616,cat__KSIC소분류_11차_C27100.의료용_기기_제조업,3.704598482999881e-06,0.012666124258067154,0.000125322106245145,0.07146525456430496,-0.040697005784922774,-0.8198927391937711,-0.21098475565385094,-0.6449488197562039
missing__missingindicator_fe_Scope1_매출집약도,5.134761507385165e-06,0.017555891032869805,3.336466557519606e-05,-0.023176695374553916,0.007791002930948129,0.8832932240010717,0.15566338875284239,0.6194036375027637,cat__NICS산업분류_N45203.전자장비와_기기__부품,3.568951624439449e-06,0.012202343912200465,1.929921288881654e-05,0.0384622591377158,0.04251801360325475,-0.6089823912252028,-0.2443927170330386,-0.7265549156101251
missing__missingindicator_종업원1인당인건비증가율,5.051042035438268e-06,0.01726965185219604,6.620181361054703e-05,-0.040975585878550456,-0.01726893756087454,0.9352003612400713,0.13934383064670977,0.9685997045402267,cat__Scope1자료출처_Value_derived_from_data_provided_in_Environmental/CSR,3.5116064319550298e-06,0.012006279119499298,6.7279320337696066e-06,-0.018089472517013844,0.005841182203587428,-0.5062145457541701,-0.24634645737180474,-0.6843113374447102
cat__Scope3자료출처_Missing,5.023695948477848e-06,0.01717615482761914,1.6847236128622863e-05,-0.023176695374553916,0.007791002930948129,0.6558166529703394,0.15566338875284239,0.711451477963573,cat__KSIC중분류_11차_C24000.1차_금속_제조업,3.3298321007219243e-06,0.011384787673964511,4.271275678231161e-05,-0.018137140458605445,0.0037407736408838566,-0.9094943098898715,-0.3356792211765601,-0.8105421117592316
missing__missingindicator_Scope1직접배출량_tCO2e,4.950640294676786e-06,0.016926375534925243,1.2630051315637013e-05,-0.023176695374553916,0.007791002930948129,0.7502707835258948,0.15566338875284239,0.8855987469602981,cat__주식업종_QGS15P.금속,3.1749497073173022e-06,0.01085524050461481,7.697450319893024e-05,-0.0044973504295283805,0.001825714275340087,-0.932786462656176,-0.23976274430502845,-0.9792814076337072
missing__missingindicator_이자비용_연결,4.299884464877817e-06,0.014701423427505295,1.8859864007220336e-05,-0.056661220298813174,0.003827291857584502,0.7564238624985934,0.17038064070279846,0.9395762222265814,cat__주식업종_KGS04P.화학,3.027682666295989e-06,0.01035173043483166,5.959248866026536e-06,-0.012318216657859342,0.08421280716998868,-0.4759499329937518,-0.28109199861042306,-0.1668429156772204
missing__missingindicator_Scope3협력사간접배출량_tCO2e,4.117450596568445e-06,0.014077677006539533,1.1142710561622277e-05,-0.023176695374553916,0.007791002930948129,0.8607278377002329,0.15566338875284239,0.5567994469055693,cat__Trucost산업_Metals_and_Mining,2.86958013596521e-06,0.009811173528631431,4.198639381910152e-05,-0.02664365725810817,0.019688138435689912,-0.931569042593176,-0.30746879975985686,-0.9441449141964643
missing__missingindicator_매출원가_연결,3.9924136207884885e-06,0.01365017214215288,4.2573902306641595e-05,-0.019328510031399414,-0.055864620973508236,0.9098263762516596,0.2750586842892461,0.3129391005751775,cat__NICS산업분류_N45103.소프트웨어,2.838965478201142e-06,0.009706501170442729,6.31782824009624e-05,0.002714353322784571,-0.0790851140094695,-0.9527681015255441,-0.2999356841910304,-0.9533415038218804
missing__missingindicator_변동성,3.832526188269392e-06,0.013103512606204924,5.118880476312882e-05,-0.05724063731848852,-0.0518837751803916,0.7963045546648517,0.09869236156123513,0.958126729942734,cat__KSIC대분류_11차_F00000.건설업(41~42),2.7794509947970293e-06,0.009503019512333117,3.611062808116494e-05,0.072196687393716,0.07499533673391663,-0.7412406188573094,-0.30746879975985686,-0.15363819837206116
cat__Scope1자료출처_Missing,3.662122463795893e-06,0.012520897578389279,8.942676156714283e-06,-0.023176695374553916,0.007791002930948129,0.8330740921787805,0.15566338875284239,0.6473529933148724,cat__Scope1자료출처_Value_summed_up_from_data_provided_in_Environmental/CSR,2.753564657268356e-06,0.009414513411272757,4.513504906831169e-05,0.020634104523223503,0.05969694127752453,-0.8706722246828955,-0.3219326552635812,-0.8441365830454374
missing__missingindicator_EBITDA,3.56302878894754e-06,0.012182093574506687,0.0003062887458425743,-0.008070805060695393,-0.009481373224636262,0.995916119724286,0.09869236156123513,0.9938139942795081,cat__Scope1보고추정구분_산출값,2.703793073962964e-06,0.009244342996972865,6.2741289180244545e-06,-0.003513836076955668,0.041070257305254425,-0.2558596095475551,-0.37544993586315567,-0.4418486915817089
cat__Trucost산업_Entertainment,3.5298257029167725e-06,0.012068571308774817,6.796557341663927e-06,0.035231774845278827,0.004607748574936242,0.23891842664014581,0.04991110959060137,0.8155071677683606,cat__NICS산업분류_N45100.소프트웨어_및_IT서비스,2.6995097210395786e-06,0.009229698095341092,2.9257658543425044e-05,-0.041322551755986064,-0.10152763450187366,-0.36861634056339965,-0.23943097094300952,-0.994686835788705
cat__Trucost산업_Food_Products,3.0206969212669156e-06,0.010327845980152035,1.3988573941200424e-05,0.006748340570522625,0.01096519589764896,0.8106341368939421,0.3534770870852039,0.8539002607145969,cat__KSIC소분류_11차_J62000.컴퓨터_프로그래밍__시스템_통합_및_관리업,2.5678803816510387e-06,0.008779653758187324,6.210698770432482e-06,-0.06995524817270568,-0.07345663983348208,-0.6861189968846346,-0.19641476775315314,-0.9725044397146796
cat__Scope2사업장간접자료출처_Value_derived_from_data_provided_in_CDP,2.930241656941019e-06,0.010018576939794294,3.471636407056692e-05,-0.0005278357213912313,-0.042126636082590506,0.8772250721509715,0.41217495654593655,0.9266134052841112,missing__missingindicator_무형자산상각비_연결,2.42444766963527e-06,0.0082892533648923,9.683812597915185e-06,-0.02393495786084481,-0.027862288437518964,-0.8071088858629999,-0.3245373261233834,-0.15884251641614436
missing__missingindicator_fe_signed_log1p_Scope2사업장간접배출량_tCO2e,2.7800540563679105e-06,0.009505081396455539,5.346752767435059e-06,-0.023176695374553916,0.007791002930948129,0.5754063266985636,0.092580097547257,0.8161527516623645,cat__KSIC세분류_11차_C21300.의료용품_및_기타_의약_관련제품_제조업,1.9712641272713945e-06,0.006739806350422939,2.9351650231746736e-06,-0.10034731865620061,-0.07327316255287193,-0.8399769722004518,-0.1619766281892793,-0.6591170866659036
cat__KSIC대분류_11차_H00000.운수_및_창고업(49~52),2.6880337344094546e-06,0.00919046138094192,4.8168635824852265e-05,-0.08957944117392781,-0.07195951638682245,0.8361061092977231,0.24934562031818747,0.8550712801120884,cat__Trucost산업_Electronic_Equipment__Instruments_and_Components,1.957571629867475e-06,0.006692991324633459,4.097435756186285e-06,-0.05003972821599238,0.012415062844835893,-0.1985298485747047,-0.18572199101008838,-0.8789628494806095
missing__missingindicator_경매_평균가격_원_tCO2eq,2.5894135943015227e-06,0.008853276405380535,5.202549774180266e-06,1.8558646805898962e-17,5.922735343734368e-17,1.3904434923717645e-17,,-9.135065777225979e-17,cat__KSIC대분류_11차_N00000.사업시설_관리__사업_지원_및_임대_서비스업(74~76),1.9224511382693033e-06,0.006572913396450909,0.00016862642841390747,-0.010109698240992,-0.06482771130571378,-0.9223173862650056,-0.9999785355906712,-0.9890538624744872
missing__missingindicator_온실가스직접외부비용_백만USD,2.1677257774521053e-06,0.007411514144007836,5.844418894279051e-06,-0.023176695374553916,0.007791002930948129,0.8343323857199099,0.15566338875284239,0.4869158651877957,cat__KSIC중분류_11차_D35000.전기__가스__증기_및_공기_조절_공급업,1.8390101977733944e-06,0.006287626522480334,3.732461806588526e-05,0.012727298356698122,-0.026409818690159906,-0.8227463623049565,-0.18388072091475938,-0.9591385659286229
missing__missingindicator_fe_재고자산비중,2.086405840436119e-06,0.007133479039359031,6.1469036182851695e-06,-0.0012332434046889629,-0.00016415203531589413,0.5267816224449532,0.21502111013509181,0.848406366256283,cat__KSIC소분류_11차_C20100.기초_화학물질_제조업,1.8234404955293535e-06,0.0062343932816341,4.595381278329512e-06,0.04501875629217164,0.06753946089483355,-0.22250155729253024,-0.0885413664165184,0.5729278008833667
