Algorithm,Dataset,RMSE,MSPE,MAE,MAPE,MedAE,MedAPE,R2
CNN,Train set,0.0601260564816179,0.0036151426680307063,0.03873860081928741,0.03873860081928741,0.02232011398574417,0.02232011398574417,-0.002995966802741945
CNN,Validation(CV),0.06047065434389751,0.0036567000367791315,0.037795185918022854,0.037795185918022854,0.020219997682312897,0.020219997682312897,0.007199458528703184
CNN,Test set,0.05368716435348977,0.0028823116163186227,0.03293379476818851,0.03293379476818851,0.018365649070510394,0.018365649070510394,-0.0037474363769161023
CNN,Entire population,0.05951090592385351,0.003541547923877743,0.03815565169999158,0.03815565169999158,0.021899907601366245,0.021899907601366245,-0.0027838249264124926
