Algorithm,Dataset,RMSE,MSPE,MAE,MAPE,MedAE,MedAPE,R2
MLP,Train set,0.055196360876697846,0.0030466382540306606,0.03618509290872476,0.03618509290872476,0.022320254806288214,0.022320254806288214,0.15473159382551238
MLP,Validation(CV),0.059122843428776405,0.0034955106151036094,0.038247094183593074,0.038247094183593074,0.021690284413502063,0.021690284413502063,0.05096267222119377
MLP,Test set,0.05495249835878631,0.003019777075872412,0.03576113254862304,0.03576113254862304,0.02287613002762693,0.02287613002762693,-0.05161894403635636
MLP,Entire population,0.055171919609565565,0.0030439407134043653,0.036142516582080585,0.036142516582080585,0.022377073690433805,0.022377073690433805,0.13811288819305723
