Algorithm,Dataset,RMSE,MSPE,MAE,MAPE,MedAE,MedAPE,R2
TabNet,Train set,0.06058721779556897,0.0036708109602077094,0.039019364571701604,0.039019364571701604,0.022646695261673518,0.022646695261673518,-0.01844074385845529
TabNet,Validation(CV),0.06062251053147492,0.0036750887831387873,0.038084803400003656,0.038084803400003656,0.02087913548329149,0.02087913548329149,0.002206881298079333
TabNet,Test set,0.05408738646123384,0.0029254453742068613,0.03352943742368387,0.03352943742368387,0.018220009570802383,0.018220009570802383,-0.018768504417061127
TabNet,Entire population,0.059966302472897935,0.003595957432271085,0.038468037246074706,0.038468037246074706,0.02218576102782753,0.02218576102782753,-0.018189793195592774
