Algorithm,Dataset,N,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F1-score,Accuracy,Balanced Accuracy,AUC
Random Forest,Train set,206,97,98,5,6,0.9509803921568627,0.941747572815534,0.9514563106796117,0.9463414634146341,0.9466019417475728,0.9466019417475728,0.9913281176359694
Random Forest,Validation(CV),206,91,97,6,12,0.9514285714285714,0.8923809523809524,0.950952380952381,0.9192063492063491,0.921951219512195,0.9216666666666666,0.9471428571428572
Random Forest,Test set,548,20,494,28,6,0.4166666666666667,0.7692307692307693,0.946360153256705,0.5405405405405406,0.9379562043795621,0.8577954612437371,0.910882699675803
Random Forest,Entire population,754,117,592,33,12,0.78,0.9069767441860465,0.9472,0.8387096774193549,0.9403183023872679,0.9270883720930232,0.9714232558139535
