Algorithm,Dataset,N,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F1-score,Accuracy,Balanced Accuracy,AUC
LightGBM,Train set,206,98,97,6,5,0.9423076923076923,0.9514563106796117,0.941747572815534,0.9468599033816425,0.9466019417475728,0.9466019417475728,0.9870864360448676
LightGBM,Validation(CV),206,95,93,10,8,0.9244019138755981,0.9314285714285713,0.9214285714285714,0.9273703041144902,0.9269454123112659,0.9264285714285713,0.9695691609977324
LightGBM,Test set,548,23,461,61,3,0.27380952380952384,0.8846153846153846,0.8831417624521073,0.41818181818181815,0.8832116788321168,0.883878573533746,0.9633804892425581
LightGBM,Entire population,754,121,558,67,8,0.6436170212765957,0.937984496124031,0.8928,0.7634069400630915,0.9005305039787799,0.9153922480620156,0.9786790697674419
