Algorithm,Dataset,N,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F1-score,Accuracy,Balanced Accuracy,AUC
CatBoost,Train set,112151,55288,50730,6118,15,0.9003680422108589,0.9997287669746668,0.892379679144385,0.9474504965341147,0.945314798798049,0.9460542230595259,0.9797249369373674
CatBoost,Validation(CV),112151,55104,50260,6588,199,0.8946490738669413,0.9983183555666073,0.8856247168135232,0.9436425772283752,0.9411953212718537,0.9419715361900654,0.9624006057657389
CatBoost,Test set,26517,23660,19,2796,42,0.8943150892047173,0.9982279976373302,0.00674955595026643,0.9434187966027353,0.8929743183618056,0.5024887767937983,0.6717537457773872
CatBoost,Entire population,138668,78948,50749,8914,57,0.8985454462680112,0.9992785266755269,0.8505941705914889,0.9462386211773448,0.9353059105200912,0.9249363486335078,0.9653031350123867
