Feature,Interaction Features,Contribution Importance
창업과정어려움_행정절차,임차형태_2,0.0013043280547365788
창업과정어려움_행정절차,경영애로사항_9,0.0012783679713921784
창업과정어려움_행정절차,창업횟수,0.0012366177198358831
창업과정어려움_행정절차,창업동기_3,0.0012117756479095322
창업과정어려움_행정절차,경영애로사항_5,0.001191654609860744
창업과정어려움_행정절차,정부지원경험_2,0.001164783332650969
창업과정어려움_행정절차,직전종사상지위_2,0.00107282263378808
창업과정어려움_행정절차,직전종사상지위_1,0.0010357200069558592
창업과정어려움_행정절차,창업동기_1,0.0010127139510612583
창업과정어려움_행정절차,창업준비활동_시장조사,0.0009890085295638374
창업과정어려움_행정절차,창업준비활동_창업교육,0.0007896550204068599
창업과정어려움_행정절차,디지털대응_2,0.0006751972010888916
창업과정어려움_행정절차,디지털대응_6,0.0006009861568191941
창업과정어려움_행정절차,디지털대응_4,0.00046015186932061046
창업과정어려움_행정절차,임차형태_3,0.0004309829346698188
창업과정어려움_행정절차,디지털대응_5,0.00037993698880700426
창업과정어려움_행정절차,디지털대응_1,0.00037103227761065396
창업과정어려움_행정절차,창업동기_4,0.00028649666994830084
창업과정어려움_행정절차,정부지원경험_3,0.00023706163756093972
창업과정어려움_행정절차,임차형태_6,5.6239752163940346e-05
정부지원경험_2,정부지원경험_1,0.18456346826288458
정부지원경험_2,정부지원경험_3,0.028035164453014655
정부지원경험_2,디지털대응_3,0.016167309057532116
정부지원경험_2,직전종사상지위_3,0.012239519447534682
정부지원경험_2,창업준비활동중요성_동종업종종사경험,0.009603634099040168
정부지원경험_2,창업준비활동_동종업종종사경험,0.008169497918506017
정부지원경험_2,창업동기_3,0.005946966501628386
정부지원경험_2,창업과정어려움_자금조달,0.0055054584397055215
정부지원경험_2,창업동기_2,0.0051249767066871505
정부지원경험_2,경영애로사항_2,0.004702830815489259
정부지원경험_2,경영애로사항_3,0.0042907181505652155
정부지원경험_2,디지털대응_응답여부,0.0038160167493479663
정부지원경험_2,경영애로사항_1,0.003754904589157928
정부지원경험_2,연도,0.0032027616511474117
정부지원경험_2,연간매출액,0.003074570028838703
정부지원경험_2,임차형태_1,0.002847457494924015
정부지원경험_2,창업과정어려움_업종선택,0.0027030279133126267
정부지원경험_2,경영애로사항_9,0.0025656324873803292
정부지원경험_2,사업장이전경험,0.002293984443665657
정부지원경험_2,경영애로사항_4,0.002230680292837697
정부지원경험_2,창업준비기간,0.0020882636686147876
정부지원경험_2,부채현황,0.0020874868863638
정부지원경험_2,총창업비용,0.0019939197350794737
정부지원경험_2,직전종사상지위_2,0.0018911400455334424
정부지원경험_2,디지털대응_1,0.0017991059009998505
정부지원경험_2,총종사자,0.0017693497760149775
정부지원경험_2,창업준비활동_시장조사,0.0015750506317811796
정부지원경험_2,창업과정어려움_경영방법,0.0013348821258358124
정부지원경험_2,창업횟수,0.0013251648126369636
정부지원경험_2,창업준비활동중요성_시장조사,0.001243521787037751
정부지원경험_2,창업과정어려움_인력확보,0.0012357363259732292
정부지원경험_2,창업과정어려움_행정절차,0.0011647833326509688
정부지원경험_2,창업준비활동중요성_사업계획서작성,0.0010485824955399929
정부지원경험_2,디지털대응_6,0.0010378833450211378
정부지원경험_2,임차형태_7,0.0008791292022994303
정부지원경험_2,디지털대응_4,0.0008684636683060447
정부지원경험_2,직전종사상지위_4,0.0007566453135084523
정부지원경험_2,창업준비활동_창업교육,0.000733056711253411
정부지원경험_2,창업과정어려움_기술확보,0.0006996657173093514
정부지원경험_2,임차형태_5,0.000675230996849985
정부지원경험_2,창업준비활동중요성_창업교육,0.000617247992289678
정부지원경험_2,경영애로사항_5,0.0006034059530459503
정부지원경험_2,디지털대응_5,0.0006018976311931526
정부지원경험_2,임차형태_2,0.0005188478857668621
정부지원경험_2,창업과정어려움_입지선정,0.000518370681071936
정부지원경험_2,경영애로사항_8,0.0004908339443373484
정부지원경험_2,직전종사상지위_1,0.0004317064527450729
정부지원경험_2,프랜차이즈가맹점여부,0.00029974302642469375
정부지원경험_2,창업준비활동_사업계획서작성,0.0002655264593632948
정부지원경험_2,경영애로사항_7,0.00024214744555031933
정부지원경험_2,경영애로사항_6,0.00016321371424261037
정부지원경험_2,임차형태_3,0.00013359387002596877
정부지원경험_2,디지털대응_2,0.00012566521264099055
정부지원경험_2,창업동기_4,0.00011828610551481443
정부지원경험_2,창업동기_1,4.938884397534828e-05
정부지원경험_2,임차형태_6,4.237980232167363e-07
연도,디지털대응_응답여부,0.06850976578530917
연도,디지털대응_3,0.05054136803738858
연도,연간매출액,0.026174374106795194
연도,경영애로사항_2,0.020568867765282123
연도,창업동기_2,0.013578287645367674
연도,창업준비기간,0.01327824756440862
연도,부채현황,0.01284723172235683
연도,창업준비활동_동종업종종사경험,0.012142260258303072
연도,창업준비활동중요성_동종업종종사경험,0.01160834957624319
연도,정부지원경험_1,0.011574330775644865
연도,창업횟수,0.010622590194749272
연도,총종사자,0.010576638351281888
연도,창업과정어려움_입지선정,0.01024976729547049
연도,창업과정어려움_업종선택,0.00986728601917052
연도,경영애로사항_9,0.00984047937203594
연도,창업과정어려움_경영방법,0.009829060141391828
연도,총창업비용,0.009502243220304235
연도,직전종사상지위_3,0.008937090920849752
연도,경영애로사항_1,0.006155632803687401
연도,창업준비활동중요성_사업계획서작성,0.00592806829182871
연도,창업준비활동중요성_창업교육,0.0058983817796872
연도,경영애로사항_4,0.005663035266823628
연도,경영애로사항_5,0.005563391092744594
연도,창업과정어려움_행정절차,0.005501899723590338
연도,경영애로사항_3,0.005324099933314031
연도,창업준비활동_사업계획서작성,0.005163723617287876
연도,창업과정어려움_자금조달,0.004965350160977611
연도,디지털대응_1,0.004902952104733376
연도,창업준비활동_창업교육,0.004701966279812179
연도,사업장이전경험,0.004641086939578714
연도,디지털대응_2,0.004579917360318594
연도,창업과정어려움_기술확보,0.0044709364099859185
연도,창업과정어려움_인력확보,0.0042956870432887
연도,직전종사상지위_4,0.003837863339948222
연도,직전종사상지위_2,0.0035441449795782947
연도,창업동기_3,0.0034504165183171192
연도,임차형태_1,0.0033375913658709186
연도,정부지원경험_2,0.0032027616511474117
연도,창업준비활동중요성_시장조사,0.003196791051758751
연도,경영애로사항_8,0.0027234082365315626
연도,임차형태_7,0.002650604607187068
연도,정부지원경험_3,0.002644386365848249
연도,경영애로사항_6,0.0019144111862790204
연도,직전종사상지위_1,0.0013619198235979622
연도,임차형태_2,0.0012972138715205872
연도,디지털대응_4,0.0010318709599564837
연도,경영애로사항_7,0.0009318915725789331
연도,디지털대응_5,0.0008247675255382987
연도,프랜차이즈가맹점여부,0.0007899123379724076
연도,창업준비활동_시장조사,0.0007361158101024943
연도,디지털대응_6,0.0006526813427604486
연도,창업동기_1,0.0005631065451051414
연도,임차형태_5,0.0005522562436329201
연도,창업동기_4,0.0004533323270774198
연도,임차형태_3,0.00033139582212648
연도,임차형태_6,2.441183011404863e-06
경영애로사항_3,경영애로사항_2,0.08135411546171233
경영애로사항_3,경영애로사항_1,0.035226509672676175
경영애로사항_3,창업과정어려움_업종선택,0.018445955163844667
경영애로사항_3,직전종사상지위_2,0.012421926558101759
경영애로사항_3,경영애로사항_4,0.012002983888024435
경영애로사항_3,직전종사상지위_3,0.011221349892263924
경영애로사항_3,경영애로사항_5,0.010594262078911778
경영애로사항_3,임차형태_7,0.009790201574301799
경영애로사항_3,사업장이전경험,0.009380586623718032
경영애로사항_3,정부지원경험_1,0.00897455764155628
경영애로사항_3,창업준비활동중요성_동종업종종사경험,0.008784889470194571
경영애로사항_3,창업과정어려움_인력확보,0.007356404885852488
경영애로사항_3,디지털대응_응답여부,0.007352903080066853
경영애로사항_3,창업동기_2,0.006843017017096475
경영애로사항_3,경영애로사항_8,0.006663913976402965
경영애로사항_3,경영애로사항_6,0.00618841554732032
경영애로사항_3,디지털대응_3,0.005907097166295746
경영애로사항_3,경영애로사항_7,0.005602732097592237
경영애로사항_3,창업준비활동_창업교육,0.005562281801700936
경영애로사항_3,연도,0.005324099933314031
경영애로사항_3,창업준비활동_시장조사,0.004711029702919176
경영애로사항_3,연간매출액,0.004401184223862765
경영애로사항_3,직전종사상지위_1,0.004351018293546993
경영애로사항_3,정부지원경험_2,0.0042907181505652155
경영애로사항_3,창업과정어려움_기술확보,0.004290571684384762
경영애로사항_3,총종사자,0.0040274089126848
경영애로사항_3,창업과정어려움_자금조달,0.0039028319304121534
경영애로사항_3,창업준비활동중요성_사업계획서작성,0.003614036956418175
경영애로사항_3,창업준비활동_사업계획서작성,0.003447203180527718
경영애로사항_3,창업과정어려움_행정절차,0.0034148355208530523
경영애로사항_3,임차형태_1,0.003281204503217388
경영애로사항_3,창업준비활동_동종업종종사경험,0.0025833595751193743
경영애로사항_3,창업준비활동중요성_창업교육,0.002439478132186981
경영애로사항_3,직전종사상지위_4,0.0023808260637927653
경영애로사항_3,창업과정어려움_경영방법,0.002098534037986166
경영애로사항_3,임차형태_2,0.002062397116971856
경영애로사항_3,창업동기_3,0.0016744960281959312
경영애로사항_3,임차형태_5,0.0016074897242404258
경영애로사항_3,경영애로사항_9,0.0014669130977247413
경영애로사항_3,창업준비활동중요성_시장조사,0.0014511516499082712
경영애로사항_3,창업준비기간,0.001207976460039167
경영애로사항_3,창업횟수,0.0010837918678738303
경영애로사항_3,부채현황,0.0010220990571839332
경영애로사항_3,총창업비용,0.0008896133720787198
경영애로사항_3,프랜차이즈가맹점여부,0.0008848409607491918
경영애로사항_3,창업과정어려움_입지선정,0.0008408422952871612
경영애로사항_3,디지털대응_2,0.000838527582669791
경영애로사항_3,창업동기_4,0.0007476258499101335
경영애로사항_3,정부지원경험_3,0.0007169882589195378
경영애로사항_3,디지털대응_1,0.0006807842022197428
경영애로사항_3,창업동기_1,0.0005863855877610951
경영애로사항_3,임차형태_3,0.0004886816715278766
경영애로사항_3,디지털대응_5,0.0004066373689496018
경영애로사항_3,디지털대응_4,0.000338903599354337
경영애로사항_3,디지털대응_6,0.0002703190112298236
경영애로사항_3,임차형태_4,2.8008926103367733e-05
경영애로사항_3,임차형태_6,9.076032618472855e-06
임차형태_7,임차형태_1,0.06638149558133881
임차형태_7,임차형태_2,0.015008965211183029
임차형태_7,연간매출액,0.014756871935608535
임차형태_7,임차형태_5,0.012839183060441225
임차형태_7,경영애로사항_2,0.011397893202624226
임차형태_7,창업동기_2,0.010937340485016336
임차형태_7,직전종사상지위_3,0.010411160927460288
임차형태_7,총창업비용,0.010174232808281282
임차형태_7,디지털대응_3,0.010113362191967592
임차형태_7,경영애로사항_3,0.009790201574301797
임차형태_7,창업준비활동중요성_시장조사,0.008609499185588067
임차형태_7,직전종사상지위_2,0.007587398501404054
임차형태_7,창업과정어려움_자금조달,0.006884456604241435
임차형태_7,부채현황,0.006647989717634928
임차형태_7,사업장이전경험,0.006082960572592594
임차형태_7,창업과정어려움_인력확보,0.005842009261459374
임차형태_7,임차형태_3,0.005360220168194765
임차형태_7,창업준비활동중요성_동종업종종사경험,0.005282823302756324
임차형태_7,창업준비기간,0.005006517606690189
임차형태_7,총종사자,0.00448879334515233
임차형태_7,창업과정어려움_행정절차,0.0043496411013409664
임차형태_7,창업준비활동중요성_창업교육,0.004321482876279968
임차형태_7,창업과정어려움_업종선택,0.004225312144898237
임차형태_7,창업과정어려움_경영방법,0.0039780961449525035
임차형태_7,창업과정어려움_기술확보,0.003922762519543097
임차형태_7,디지털대응_응답여부,0.003760312193463517
임차형태_7,경영애로사항_4,0.0033771152238563393
임차형태_7,창업과정어려움_입지선정,0.0030821016257956343
임차형태_7,창업준비활동_사업계획서작성,0.0028935393055826053
임차형태_7,창업준비활동중요성_사업계획서작성,0.0028497420611508385
임차형태_7,연도,0.002650604607187068
임차형태_7,경영애로사항_5,0.0022569784326811684
임차형태_7,직전종사상지위_4,0.0021496532348525446
임차형태_7,창업준비활동_시장조사,0.0021413276849637612
임차형태_7,정부지원경험_1,0.0020273181655448605
임차형태_7,경영애로사항_7,0.0020192114006936032
임차형태_7,경영애로사항_8,0.0017386805096799621
임차형태_7,창업준비활동_동종업종종사경험,0.0016457877190812812
임차형태_7,창업횟수,0.00132440114788906
임차형태_7,창업동기_3,0.0012721595813057057
임차형태_7,경영애로사항_6,0.001239554580107337
임차형태_7,경영애로사항_1,0.001089103117254193
임차형태_7,창업동기_1,0.000967258528275792
임차형태_7,창업준비활동_창업교육,0.0009182239936249956
임차형태_7,직전종사상지위_1,0.0008876997873276226
임차형태_7,정부지원경험_2,0.00087912920229943
임차형태_7,경영애로사항_9,0.0008213030384291618
임차형태_7,프랜차이즈가맹점여부,0.0006391845751127096
임차형태_7,창업동기_4,0.0005123137935823496
임차형태_7,디지털대응_5,0.0005048086070335157
임차형태_7,정부지원경험_3,0.0004586847226039311
임차형태_7,디지털대응_2,0.0003679326674642249
임차형태_7,디지털대응_1,0.0002824178649851587
임차형태_7,디지털대응_6,0.00022290287279046328
임차형태_7,임차형태_4,0.00018951297580356924
임차형태_7,임차형태_6,0.00016523081836757115
임차형태_7,디지털대응_4,2.9948281271526898e-05
임차형태_1,임차형태_7,0.06638149558133881
임차형태_1,임차형태_2,0.029576811910033782
임차형태_1,임차형태_5,0.026171025724126308
임차형태_1,경영애로사항_2,0.013224351109713853
임차형태_1,임차형태_3,0.011159661547538353
임차형태_1,디지털대응_3,0.008753583818850717
임차형태_1,디지털대응_응답여부,0.008337293717461633
임차형태_1,창업준비활동중요성_동종업종종사경험,0.007662776295566563
임차형태_1,창업동기_2,0.007286945671636279
임차형태_1,창업과정어려움_업종선택,0.00711761900882878
임차형태_1,연간매출액,0.007072207774184597
임차형태_1,창업준비활동_사업계획서작성,0.006257510610816441
임차형태_1,총종사자,0.005616193232914324
임차형태_1,창업준비활동_동종업종종사경험,0.005460868391104725
임차형태_1,창업과정어려움_자금조달,0.004920401397725576
임차형태_1,창업준비활동중요성_창업교육,0.0045685454858876064
임차형태_1,직전종사상지위_3,0.0042558565883980244
임차형태_1,창업과정어려움_입지선정,0.004142249592470883
임차형태_1,부채현황,0.0039030654261570734
임차형태_1,창업준비활동중요성_사업계획서작성,0.00386658230748279
임차형태_1,창업과정어려움_경영방법,0.0035624123951784933
임차형태_1,창업과정어려움_인력확보,0.003522008296098859
임차형태_1,정부지원경험_1,0.0034808846034324924
임차형태_1,연도,0.003337591365870918
임차형태_1,경영애로사항_3,0.0032812045032173877
임차형태_1,직전종사상지위_2,0.0032596284097009013
임차형태_1,사업장이전경험,0.002934944797248912
임차형태_1,경영애로사항_4,0.002874811809490857
임차형태_1,정부지원경험_2,0.002847457494924015
임차형태_1,총창업비용,0.0027755525170880175
임차형태_1,창업과정어려움_기술확보,0.0024551428442235756
임차형태_1,창업준비활동_창업교육,0.0019544508728563475
임차형태_1,창업준비기간,0.0019382867172543822
임차형태_1,직전종사상지위_1,0.001842005611134751
임차형태_1,경영애로사항_1,0.0017631764826147006
임차형태_1,디지털대응_5,0.0016996217310944297
임차형태_1,창업준비활동_시장조사,0.0016984945055373664
임차형태_1,경영애로사항_8,0.0015816171802918745
임차형태_1,경영애로사항_9,0.001524247936089238
임차형태_1,창업과정어려움_행정절차,0.0014923524289928423
임차형태_1,창업준비활동중요성_시장조사,0.0014667995913616705
임차형태_1,직전종사상지위_4,0.0012933404025417736
임차형태_1,창업횟수,0.0011654469775500935
임차형태_1,창업동기_3,0.0011263248724083766
임차형태_1,프랜차이즈가맹점여부,0.0009262723102066009
임차형태_1,정부지원경험_3,0.0008173455933070953
임차형태_1,경영애로사항_6,0.0007353723752739646
임차형태_1,경영애로사항_7,0.0006831232037564182
임차형태_1,경영애로사항_5,0.000654854155927801
임차형태_1,디지털대응_6,0.0006449864084883935
임차형태_1,디지털대응_1,0.0006198022856990022
임차형태_1,디지털대응_2,0.0006102584146498315
임차형태_1,임차형태_4,0.0004552913843267933
임차형태_1,임차형태_6,0.00035096532181325233
임차형태_1,디지털대응_4,0.000315255879464685
임차형태_1,창업동기_4,0.0002974998505839684
임차형태_1,창업동기_1,0.0002579853941302278
직전종사상지위_2,직전종사상지위_3,0.07584088721639073
직전종사상지위_2,직전종사상지위_1,0.031165036174556245
직전종사상지위_2,경영애로사항_2,0.019290046509519678
직전종사상지위_2,창업횟수,0.01808520585868172
직전종사상지위_2,직전종사상지위_4,0.015359374030868704
직전종사상지위_2,경영애로사항_3,0.012421926558101759
직전종사상지위_2,창업준비활동중요성_동종업종종사경험,0.00924041310832988
직전종사상지위_2,디지털대응_3,0.008226881327963531
직전종사상지위_2,사업장이전경험,0.00797191873106405
직전종사상지위_2,임차형태_7,0.0075873985014040515
직전종사상지위_2,연간매출액,0.00598666765536209
직전종사상지위_2,정부지원경험_1,0.005156736309009999
직전종사상지위_2,창업준비활동_사업계획서작성,0.004782737006237481
직전종사상지위_2,총종사자,0.004573161543333154
직전종사상지위_2,창업과정어려움_업종선택,0.00456608304210869
직전종사상지위_2,창업동기_2,0.004541853198884385
직전종사상지위_2,창업준비활동_동종업종종사경험,0.0042992459388031794
직전종사상지위_2,경영애로사항_4,0.004065564245326186
직전종사상지위_2,창업준비활동중요성_시장조사,0.003747637804233509
직전종사상지위_2,창업과정어려움_인력확보,0.0035951531451212477
직전종사상지위_2,연도,0.0035441449795782947
직전종사상지위_2,임차형태_1,0.0032596284097009018
직전종사상지위_2,창업과정어려움_경영방법,0.003190459344504193
직전종사상지위_2,디지털대응_응답여부,0.0029299912877542816
직전종사상지위_2,창업준비활동중요성_사업계획서작성,0.002748432915848898
직전종사상지위_2,창업준비활동_창업교육,0.002593056951608303
직전종사상지위_2,총창업비용,0.0023771272919271653
직전종사상지위_2,경영애로사항_1,0.0022798928557442467
직전종사상지위_2,창업준비기간,0.002206049126847984
직전종사상지위_2,부채현황,0.002063922484299469
직전종사상지위_2,정부지원경험_2,0.001891140045533442
직전종사상지위_2,경영애로사항_5,0.0018538705693556502
직전종사상지위_2,창업과정어려움_자금조달,0.0018444109024641088
직전종사상지위_2,창업준비활동중요성_창업교육,0.0015285147281644989
직전종사상지위_2,경영애로사항_6,0.0015107822024893335
직전종사상지위_2,창업동기_3,0.001371681858779729
직전종사상지위_2,창업과정어려움_기술확보,0.0013684333084195367
직전종사상지위_2,임차형태_2,0.0012167136178467314
직전종사상지위_2,임차형태_5,0.0010778843466936643
직전종사상지위_2,창업과정어려움_행정절차,0.0010728226337880801
직전종사상지위_2,창업동기_1,0.001040751283892672
직전종사상지위_2,창업준비활동_시장조사,0.0009961360848344402
직전종사상지위_2,경영애로사항_7,0.000918160546531769
직전종사상지위_2,창업과정어려움_입지선정,0.0008545093651509024
직전종사상지위_2,정부지원경험_3,0.0008410301635710429
직전종사상지위_2,임차형태_3,0.0007316831340082415
직전종사상지위_2,경영애로사항_9,0.0005893888727398317
직전종사상지위_2,경영애로사항_8,0.0005318646684225762
직전종사상지위_2,디지털대응_6,0.00030416306937704825
직전종사상지위_2,창업동기_4,0.0002909875579303108
직전종사상지위_2,프랜차이즈가맹점여부,0.00027671945622831986
직전종사상지위_2,디지털대응_2,0.0002339535758052126
직전종사상지위_2,디지털대응_5,0.00022610401206466378
직전종사상지위_2,디지털대응_1,0.00016653600871747957
직전종사상지위_2,디지털대응_4,8.014407703124413e-05
직전종사상지위_2,임차형태_6,7.989069074559258e-06
창업과정어려움_인력확보,연간매출액,0.020828590197602453
창업과정어려움_인력확보,창업동기_2,0.019649051040392145
창업과정어려움_인력확보,총종사자,0.01425426312460209
창업과정어려움_인력확보,직전종사상지위_3,0.010585033669080134
창업과정어려움_인력확보,창업과정어려움_기술확보,0.010334724456201823
창업과정어려움_인력확보,경영애로사항_2,0.009612042707247064
창업과정어려움_인력확보,디지털대응_3,0.009467087936609072
창업과정어려움_인력확보,창업과정어려움_입지선정,0.009355640973395706
창업과정어려움_인력확보,경영애로사항_3,0.007356404885852486
창업과정어려움_인력확보,창업과정어려움_경영방법,0.0072328094811101645
창업과정어려움_인력확보,창업준비기간,0.007121389632524265
창업과정어려움_인력확보,경영애로사항_1,0.007060647357862776
창업과정어려움_인력확보,창업준비활동중요성_동종업종종사경험,0.006939259680958778
창업과정어려움_인력확보,창업횟수,0.006804110206557163
창업과정어려움_인력확보,임차형태_7,0.005842009261459372
창업과정어려움_인력확보,총창업비용,0.005664491766841626
창업과정어려움_인력확보,부채현황,0.005436159327522572
창업과정어려움_인력확보,창업과정어려움_행정절차,0.004784521684428988
창업과정어려움_인력확보,창업준비활동중요성_창업교육,0.004431844674202814
창업과정어려움_인력확보,연도,0.0042956870432887
창업과정어려움_인력확보,창업과정어려움_업종선택,0.004163838687765072
창업과정어려움_인력확보,창업준비활동_동종업종종사경험,0.004004759771479388
창업과정어려움_인력확보,정부지원경험_1,0.0038049870712738173
창업과정어려움_인력확보,창업과정어려움_자금조달,0.003603114681532631
창업과정어려움_인력확보,직전종사상지위_2,0.0035951531451212486
창업과정어려움_인력확보,임차형태_1,0.0035220082960988595
창업과정어려움_인력확보,디지털대응_응답여부,0.003024296777290213
창업과정어려움_인력확보,창업준비활동중요성_시장조사,0.0028210951498176787
창업과정어려움_인력확보,창업준비활동_사업계획서작성,0.0026224823491675067
창업과정어려움_인력확보,경영애로사항_4,0.0024263497155439877
창업과정어려움_인력확보,직전종사상지위_1,0.0023560887341588835
창업과정어려움_인력확보,창업준비활동중요성_사업계획서작성,0.0022842310068935433
창업과정어려움_인력확보,창업동기_3,0.0019399701306134461
창업과정어려움_인력확보,사업장이전경험,0.0018717117372375827
창업과정어려움_인력확보,창업준비활동_창업교육,0.0017193428379742538
창업과정어려움_인력확보,경영애로사항_6,0.0015158097863958318
창업과정어려움_인력확보,정부지원경험_2,0.0012357363259732294
창업과정어려움_인력확보,경영애로사항_5,0.001202088152318392
창업과정어려움_인력확보,임차형태_2,0.0011841723436854922
창업과정어려움_인력확보,경영애로사항_8,0.0009760648226580044
창업과정어려움_인력확보,경영애로사항_9,0.0008233769318482209
창업과정어려움_인력확보,프랜차이즈가맹점여부,0.0007182898976709761
창업과정어려움_인력확보,창업준비활동_시장조사,0.0006708724420622136
창업과정어려움_인력확보,경영애로사항_7,0.0005880682360670192
창업과정어려움_인력확보,직전종사상지위_4,0.00048695127668390225
창업과정어려움_인력확보,창업동기_4,0.0004216953063620792
창업과정어려움_인력확보,임차형태_5,0.0004196813605014838
창업과정어려움_인력확보,디지털대응_4,0.0003638889035332609
창업과정어려움_인력확보,디지털대응_5,0.0003452671581395802
창업과정어려움_인력확보,임차형태_3,0.0003390364648448895
창업과정어려움_인력확보,정부지원경험_3,0.00027805439121765866
창업과정어려움_인력확보,디지털대응_6,0.0002575801925456141
창업과정어려움_인력확보,디지털대응_2,0.0002460608155985251
창업과정어려움_인력확보,디지털대응_1,0.00017900664709732307
창업과정어려움_인력확보,임차형태_6,0.00010926254584320615
창업과정어려움_인력확보,창업동기_1,8.625769472302917e-05
창업과정어려움_인력확보,임차형태_4,2.751972738081508e-06
창업준비활동중요성_사업계획서작성,창업준비활동_사업계획서작성,0.02929591250125797
창업준비활동중요성_사업계획서작성,창업동기_2,0.01206312661445938
창업준비활동중요성_사업계획서작성,연간매출액,0.011428048946055744
창업준비활동중요성_사업계획서작성,디지털대응_3,0.010094458432310924
창업준비활동중요성_사업계획서작성,창업과정어려움_행정절차,0.0077767580635004115
창업준비활동중요성_사업계획서작성,창업준비활동중요성_창업교육,0.007287594116462288
창업준비활동중요성_사업계획서작성,직전종사상지위_3,0.00663093581478579
창업준비활동중요성_사업계획서작성,창업준비기간,0.006595880093066764
창업준비활동중요성_사업계획서작성,창업과정어려움_입지선정,0.006562993147525119
창업준비활동중요성_사업계획서작성,정부지원경험_1,0.006403456289600504
창업준비활동중요성_사업계획서작성,연도,0.005928068291828713
창업준비활동중요성_사업계획서작성,부채현황,0.005794022427406958
창업준비활동중요성_사업계획서작성,총종사자,0.004816813526298745
창업준비활동중요성_사업계획서작성,창업준비활동중요성_동종업종종사경험,0.004740493315394156
창업준비활동중요성_사업계획서작성,창업과정어려움_경영방법,0.004448376784158064
창업준비활동중요성_사업계획서작성,창업과정어려움_기술확보,0.004255133843826458
창업준비활동중요성_사업계획서작성,총창업비용,0.004152951577648489
창업준비활동중요성_사업계획서작성,경영애로사항_2,0.004036091958063193
창업준비활동중요성_사업계획서작성,임차형태_1,0.0038665823074827883
창업준비활동중요성_사업계획서작성,창업준비활동_동종업종종사경험,0.003689938682781295
창업준비활동중요성_사업계획서작성,경영애로사항_3,0.0036140369564181735
창업준비활동중요성_사업계획서작성,창업과정어려움_업종선택,0.0032388548242225437
창업준비활동중요성_사업계획서작성,프랜차이즈가맹점여부,0.002948075838317822
창업준비활동중요성_사업계획서작성,임차형태_7,0.0028497420611508376
창업준비활동중요성_사업계획서작성,직전종사상지위_2,0.002748432915848898
창업준비활동중요성_사업계획서작성,창업과정어려움_자금조달,0.002708264643827528
창업준비활동중요성_사업계획서작성,사업장이전경험,0.0026610676843815935
창업준비활동중요성_사업계획서작성,창업과정어려움_인력확보,0.002284231006893543
창업준비활동중요성_사업계획서작성,디지털대응_응답여부,0.0022118998644533048
창업준비활동중요성_사업계획서작성,창업준비활동중요성_시장조사,0.00193063265207166
창업준비활동중요성_사업계획서작성,창업준비활동_시장조사,0.0014926448994372495
창업준비활동중요성_사업계획서작성,창업동기_3,0.0013881951422051488
창업준비활동중요성_사업계획서작성,경영애로사항_5,0.0013749500282188847
창업준비활동중요성_사업계획서작성,창업동기_1,0.001319065122761257
창업준비활동중요성_사업계획서작성,경영애로사항_1,0.0011744233077326527
창업준비활동중요성_사업계획서작성,디지털대응_6,0.0011711921053650912
창업준비활동중요성_사업계획서작성,창업횟수,0.0011093120267212943
창업준비활동중요성_사업계획서작성,정부지원경험_2,0.0010485824955399927
창업준비활동중요성_사업계획서작성,경영애로사항_9,0.001042095002690856
창업준비활동중요성_사업계획서작성,임차형태_5,0.0010169529516429446
창업준비활동중요성_사업계획서작성,창업준비활동_창업교육,0.0009948000745467426
창업준비활동중요성_사업계획서작성,직전종사상지위_4,0.0008992884556014447
창업준비활동중요성_사업계획서작성,경영애로사항_8,0.0006939275563091366
창업준비활동중요성_사업계획서작성,직전종사상지위_1,0.0006865180631925756
창업준비활동중요성_사업계획서작성,경영애로사항_4,0.0006576476919468258
창업준비활동중요성_사업계획서작성,임차형태_3,0.0006222711545642239
창업준비활동중요성_사업계획서작성,임차형태_2,0.0005710023627191823
창업준비활동중요성_사업계획서작성,경영애로사항_7,0.0005687534041356619
창업준비활동중요성_사업계획서작성,경영애로사항_6,0.0005036173429183738
창업준비활동중요성_사업계획서작성,디지털대응_5,0.00040443647518986666
창업준비활동중요성_사업계획서작성,디지털대응_2,0.00033572885396473853
창업준비활동중요성_사업계획서작성,디지털대응_4,0.00030630659380249313
창업준비활동중요성_사업계획서작성,창업동기_4,0.000288625350700727
창업준비활동중요성_사업계획서작성,정부지원경험_3,0.0002774777362488578
창업준비활동중요성_사업계획서작성,디지털대응_1,0.00027395210104384657
창업준비활동중요성_사업계획서작성,임차형태_6,1.8240356396843015e-05
경영애로사항_1,경영애로사항_2,0.07088815909097917
경영애로사항_1,경영애로사항_3,0.03522650967267619
경영애로사항_1,경영애로사항_4,0.016286925176342577
경영애로사항_1,정부지원경험_1,0.012969349696761893
경영애로사항_1,연간매출액,0.012782527726396865
경영애로사항_1,경영애로사항_5,0.012650742345218959
경영애로사항_1,경영애로사항_6,0.009164395591995495
경영애로사항_1,경영애로사항_8,0.008911387027388508
경영애로사항_1,창업과정어려움_업종선택,0.00762544080369351
경영애로사항_1,창업과정어려움_인력확보,0.007060647357862775
경영애로사항_1,경영애로사항_7,0.006973648160302586
경영애로사항_1,사업장이전경험,0.0068713962112478145
경영애로사항_1,연도,0.006155632803687399
경영애로사항_1,창업준비활동중요성_동종업종종사경험,0.005164204219971552
