Algorithm,Dataset,N,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F1-score,Accuracy,Balanced Accuracy,AUC
MLP,Train set,13134,5271,2569,3998,1296,0.5686697363853455,0.8026496171951294,0.39119841632404445,0.6656983948026323,0.5969240069389343,0.596924016759587,0.6514323353767395
MLP,Validation(CV),2627,1046,529,785,267,0.5712725520133972,0.7966489195823669,0.4025875190258752,0.665394426213119,0.5995432138442993,0.5996182193041211,0.6463740468025208
MLP,Test set,5630,2190,1022,1793,625,0.5498368144035339,0.7779751420021057,0.3630550621669627,0.6443071576513151,0.5705150961875916,0.5705151020845343,0.6165317296981812
MLP,Entire population,18764,7461,3591,5791,1921,0.5630093812942505,0.7952462434768677,0.382754210189725,0.6592736850869821,0.5890002250671387,0.5890002268332963,0.640994131565094
