Algorithm,Dataset,N,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F1-score,Accuracy,Balanced Accuracy,AUC
MLP,Train set,7999463,5260,7924923,64668,4612,0.07520700246095657,0.5327187776565552,0.9919059686534643,0.13180616362237488,0.9913392663002014,0.7623123731550097,0.939021646976471
MLP,Validation(CV),1599893,1038,1584965,12954,936,0.07411907613277435,0.5253292918205261,0.9918932061011854,0.12990917602516638,0.9913175702095032,0.7586112489608557,0.9313688278198242
MLP,Test set,1999866,1282,1981228,16170,1186,0.07345862686634064,0.5194489359855652,0.991904467712494,0.1287148552504204,0.9913214445114136,0.7556767018490296,0.9361459612846375
MLP,Entire population,9999329,6542,9906151,80838,5798,0.07485780119895935,0.5300648212432861,0.9919056684652401,0.13118863649368712,0.9913356900215149,0.7609852448542631,0.9384462833404541
