Algorithm,Dataset,N,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F1-score,Accuracy,Balanced Accuracy,AUC
CNN,Train set,7999463,1455,7986835,2756,8417,0.3453681766986847,0.14728525280952454,0.9996550511784645,0.20650476042847762,0.9986031651496887,0.5734701519939945,0.98956698179245
CNN,Validation(CV),1599893,285,1597371,548,1689,0.3413461446762085,0.1438703089952469,0.9996570539558013,0.20242337182635986,0.9986011385917664,0.571763681475524,0.9882529377937317
CNN,Test set,1999866,337,1996747,651,2131,0.34109312295913696,0.13654781877994537,0.9996740759728406,0.1950231559770785,0.9986088871955872,0.568110947376393,0.9871056079864502
CNN,Entire population,9999329,1792,9983582,3407,10548,0.3445555865764618,0.145137757062912,0.9996588561377208,0.20424220859343026,0.9986042976379395,0.5723983066003164,0.9890749454498291
